,SD,SGG,NAME_AD,CODE,CODE_AD,B_ALL,B_M,B_F,PM_ALL,PM_M,PM_F,CBR,YEAR
475,부산광역시,부산진구,전포1동,2105083,2623060000,104.0,55.0,49.0,17367.0,8413.0,8954.0,5.988368745321586,2017
476,부산광역시,부산진구,전포2동,2105061,2623061000,136.0,82.0,54.0,22949.0,10944.0,12005.0,5.9261841474574055,2017
477,부산광역시,부산진구,부암1동,2105064,2623064000,162.0,83.0,79.0,23489.0,11603.0,11886.0,6.896845331857466,2017
478,부산광역시,부산진구,부암3동,2105066,2623066000,108.0,60.0,48.0,21945.0,10967.0,10978.0,4.921394395078605,2017
479,부산광역시,부산진구,당감제1동,2105080,2623067000,127.0,59.0,68.0,26305.0,12694.0,13611.0,4.827979471583349,2017
480,부산광역시,부산진구,당감2동,2105068,2623068000,104.0,52.0,52.0,10371.0,5088.0,5283.0,10.02796258798573,2017
481,부산광역시,부산진구,당감4동,2105070,2623070000,89.0,46.0,43.0,12955.0,6402.0,6553.0,6.869934388267079,2017
482,부산광역시,부산진구,가야제1동,2105081,2623071000,89.0,43.0,46.0,21698.0,10879.0,10819.0,4.101760530924509,2017
483,부산광역시,부산진구,가야2동,2105072,2623072000,98.0,58.0,40.0,18666.0,9247.0,9419.0,5.250187506696668,2017
484,부산광역시,부산진구,개금1동,2105074,2623074000,104.0,57.0,47.0,15036.0,7244.0,7792.0,6.916733173716414,2017
485,부산광역시,부산진구,개금2동,2105075,2623075000,69.0,32.0,37.0,12555.0,6201.0,6354.0,5.4958183990442055,2017
486,부산광역시,부산진구,개금3동,2105076,2623076000,210.0,109.0,101.0,31786.0,15509.0,16277.0,6.606682187126408,2017
487,부산광역시,부산진구,범천1동,2105077,2623077000,68.0,34.0,34.0,10869.0,5263.0,5606.0,6.256325328917104,2017
488,부산광역시,부산진구,범천2동,2105084,2623078000,181.0,94.0,87.0,21883.0,10832.0,11051.0,8.271260796051731,2017
489,부산광역시,동래구,수민동,2106051,2626051000,248.0,111.0,137.0,31789.0,15665.0,16124.0,7.80144074994495,2017
490,부산광역시,동래구,복산동,2106052,2626052000,31.0,15.0,16.0,12006.0,5917.0,6089.0,2.5820423121772444,2017
491,부산광역시,동래구,명륜동,2106065,2626054500,133.0,63.0,70.0,23386.0,11440.0,11946.0,5.687163260070127,2017
492,부산광역시,동래구,온천1동,2106055,2626055000,171.0,92.0,79.0,21032.0,10088.0,10944.0,8.130467858501332,2017
493,부산광역시,동래구,온천2동,2106056,2626056000,67.0,32.0,35.0,17133.0,8357.0,8776.0,3.910581917936147,2017
494,부산광역시,동래구,온천3동,2106057,2626057000,192.0,105.0,87.0,35356.0,17397.0,17959.0,5.430478560923181,2017
495,부산광역시,동래구,사직1동,2106058,2626058000,53.0,25.0,28.0,10078.0,4840.0,5238.0,5.258979956340544,2017
496,부산광역시,동래구,사직2동,2106059,2626059000,167.0,70.0,97.0,30475.0,14867.0,15608.0,5.479901558654635,2017
497,부산광역시,동래구,사직3동,2106060,2626060000,67.0,36.0,31.0,16123.0,8022.0,8101.0,4.155554177262297,2017
498,부산광역시,동래구,안락1동,2106061,2626074000,71.0,34.0,37.0,16023.0,8018.0,8005.0,4.431130250265244,2017
499,부산광역시,동래구,안락2동,2106062,2626075000,175.0,89.0,86.0,31955.0,15625.0,16330.0,5.47645125958379,2017
500,부산광역시,동래구,명장1동,2106063,2626076100,46.0,19.0,27.0,13313.0,6539.0,6774.0,3.4552692856606324,2017
501,부산광역시,동래구,명장2동,2106064,2626076200,65.0,27.0,38.0,14710.0,7281.0,7429.0,4.418762746430999,2017
502,부산광역시,남구,대연1동,2107070,2629051000,121.0,62.0,59.0,21180.0,10478.0,10702.0,5.712936732766761,2017
503,부산광역시,남구,대연3동,2107053,2629053000,236.0,117.0,119.0,35027.0,17117.0,17910.0,6.737659519799012,2017
504,부산광역시,남구,대연4동,2107054,2629054000,34.0,22.0,12.0,10700.0,5277.0,5423.0,3.177570093457944,2017
505,부산광역시,남구,대연5동,2107055,2629055000,58.0,30.0,28.0,14580.0,7062.0,7518.0,3.978052126200274,2017
506,부산광역시,남구,대연6동,2107056,2629056000,34.0,19.0,15.0,7929.0,3856.0,4073.0,4.288056501450372,2017
507,부산광역시,남구,용호1동,2107057,2629057000,206.0,112.0,94.0,43574.0,21003.0,22571.0,4.727589847156561,2017
508,부산광역시,남구,용호2동,2107058,2629058000,103.0,48.0,55.0,19762.0,9714.0,10048.0,5.212023074587592,2017
509,부산광역시,남구,용호3동,2107059,2629059000,57.0,29.0,28.0,13730.0,6718.0,7012.0,4.151493080844865,2017
510,부산광역시,남구,용호4동,2107060,2629060000,78.0,48.0,30.0,9550.0,4674.0,4876.0,8.167539267015707,2017
511,부산광역시,남구,용당동,2107061,2629061000,50.0,25.0,25.0,9157.0,4636.0,4521.0,5.460303592879764,2017
512,부산광역시,남구,감만1동,2107062,2629062000,77.0,44.0,33.0,15964.0,8069.0,7895.0,4.823352543222249,2017
513,부산광역시,남구,감만2동,2107063,2629063000,44.0,24.0,20.0,7804.0,3907.0,3897.0,5.6381342901076374,2017
514,부산광역시,남구,우암동,2107071,2629064500,88.0,42.0,46.0,17967.0,8990.0,8977.0,4.897868314131464,2017
515,부산광역시,남구,문현1동,2107066,2629068000,73.0,36.0,37.0,16027.0,7880.0,8147.0,4.554813751793848,2017
516,부산광역시,남구,문현2동,2107067,2629069000,49.0,28.0,21.0,8923.0,4455.0,4468.0,5.4914266502297435,2017
517,부산광역시,남구,문현3동,2107068,2629070000,75.0,39.0,36.0,13368.0,6500.0,6868.0,5.6104129263913824,2017
518,부산광역시,남구,문현4동,2107069,2629071000,59.0,26.0,33.0,10876.0,5378.0,5498.0,5.424788525193086,2017
519,부산광역시,북구,구포1동,2108051,2632051000,112.0,53.0,59.0,15322.0,7849.0,7473.0,7.309750685289127,2017
520,부산광역시,북구,구포2동,2108052,2632052000,147.0,75.0,72.0,28128.0,14475.0,13653.0,5.226109215017065,2017
521,부산광역시,북구,구포3동,2108053,2632052100,104.0,54.0,50.0,23260.0,11895.0,11365.0,4.471195184866724,2017
522,부산광역시,북구,금곡동,2108054,2632053000,281.0,151.0,130.0,42977.0,20888.0,22089.0,6.538380994485423,2017
523,부산광역시,북구,화명1동,2108055,2632054100,395.0,211.0,184.0,45646.0,22534.0,23112.0,8.653551242167987,2017
524,부산광역시,북구,화명2동,2108062,2632054200,103.0,48.0,55.0,17379.0,8607.0,8772.0,5.926693135393291,2017
525,부산광역시,북구,화명3동,2108063,2632054300,234.0,117.0,117.0,32032.0,15687.0,16345.0,7.305194805194805,2017
526,부산광역시,북구,덕천1동,2108056,2632055000,98.0,47.0,51.0,15752.0,7780.0,7972.0,6.221432199085831,2017
527,부산광역시,북구,덕천2동,2108057,2632056000,72.0,34.0,38.0,13047.0,6489.0,6558.0,5.518510002299379,2017
528,부산광역시,북구,덕천3동,2108058,2632056100,44.0,28.0,16.0,12216.0,6001.0,6215.0,3.601833660772757,2017
529,부산광역시,북구,만덕1동,2108059,2632057100,84.0,45.0,39.0,9908.0,4923.0,4985.0,8.477997577714978,2017
530,부산광역시,북구,만덕2동,2108060,2632057200,300.0,160.0,140.0,30169.0,14904.0,15265.0,9.94398223341841,2017
531,부산광역시,북구,만덕3동,2108061,2632057300,172.0,88.0,84.0,20887.0,10305.0,10582.0,8.234787188203187,2017
532,부산광역시,해운대구,우1동,2109073,2635051000,110.0,65.0,45.0,22093.0,10762.0,11331.0,4.9789526094238,2017
533,부산광역시,해운대구,우2동,2109074,2635052000,212.0,121.0,91.0,29836.0,14280.0,15556.0,7.105510122000268,2017
534,부산광역시,해운대구,우3동,2109075,2635052500,190.0,94.0,96.0,28615.0,13580.0,15035.0,6.639874191857418,2017
535,부산광역시,해운대구,중1동,2109053,2635053000,126.0,58.0,68.0,23256.0,11245.0,12011.0,5.41795665634675,2017
536,부산광역시,해운대구,중2동,2109054,2635054000,101.0,53.0,48.0,16137.0,7714.0,8423.0,6.258908099398897,2017
537,부산광역시,해운대구,좌1동,2109066,2635055100,89.0,42.0,47.0,19257.0,9086.0,10171.0,4.621696006646934,2017
538,부산광역시,해운대구,좌2동,2109067,2635055200,208.0,113.0,95.0,33894.0,15781.0,18113.0,6.136779370980115,2017
539,부산광역시,해운대구,좌3동,2109068,2635055300,109.0,57.0,52.0,17712.0,8413.0,9299.0,6.154019873532069,2017
540,부산광역시,해운대구,좌4동,2109069,2635055400,127.0,76.0,51.0,25087.0,12032.0,13055.0,5.062382907481963,2017
541,부산광역시,해운대구,송정동,2109056,2635056000,65.0,34.0,31.0,10432.0,5094.0,5338.0,6.230828220858895,2017
542,부산광역시,해운대구,반여1동,2109070,2635057000,201.0,102.0,99.0,38314.0,19059.0,19255.0,5.246124132171008,2017
543,부산광역시,해운대구,반여2동,2109058,2635058000,47.0,24.0,23.0,14132.0,6969.0,7163.0,3.3257854514576843,2017
544,부산광역시,해운대구,반여3동,2109059,2635059000,41.0,20.0,21.0,10515.0,5159.0,5356.0,3.8991916310033288,2017
545,부산광역시,해운대구,반여4동,2109071,2635059500,116.0,59.0,57.0,16284.0,8073.0,8211.0,7.1235568656349795,2017
546,부산광역시,해운대구,반송1동,2109072,2635061000,48.0,23.0,25.0,16817.0,8482.0,8335.0,2.8542546232978534,2017
547,부산광역시,해운대구,반송2동,2109062,2635062000,87.0,44.0,43.0,27082.0,13314.0,13768.0,3.2124658444723435,2017
548,부산광역시,해운대구,재송1동,2109064,2635065000,286.0,150.0,136.0,37145.0,18318.0,18827.0,7.6995557948579885,2017
549,부산광역시,해운대구,재송2동,2109065,2635066000,166.0,96.0,70.0,29160.0,14219.0,14941.0,5.692729766803841,2017
550,부산광역시,사하구,괴정1동,2110051,2638051000,120.0,65.0,55.0,21445.0,10455.0,10990.0,5.59570995570063,2017
551,부산광역시,사하구,괴정2동,2110052,2638052000,83.0,52.0,31.0,15781.0,7795.0,7986.0,5.25948925923579,2017
552,부산광역시,사하구,괴정3동,2110053,2638053000,76.0,46.0,30.0,13869.0,6669.0,7200.0,5.479847141106064,2017
553,부산광역시,사하구,괴정4동,2110054,2638054000,72.0,43.0,29.0,13836.0,6796.0,7040.0,5.203816131830009,2017
554,부산광역시,사하구,당리동,2110055,2638055000,162.0,84.0,78.0,29945.0,14777.0,15168.0,5.409918183336116,2017
555,부산광역시,사하구,하단1동,2110056,2638056100,147.0,64.0,83.0,22790.0,11452.0,11338.0,6.450197455024133,2017
556,부산광역시,사하구,하단2동,2110057,2638056200,171.0,93.0,78.0,26521.0,13187.0,13334.0,6.447720674182723,2017
557,부산광역시,사하구,신평1동,2110058,2638057100,121.0,63.0,58.0,19283.0,9895.0,9388.0,6.274957216200799,2017
558,부산광역시,사하구,신평2동,2110059,2638057200,116.0,55.0,61.0,16037.0,8088.0,7949.0,7.2332730560578655,2017
559,부산광역시,사하구,장림1동,2110060,2638058000,132.0,71.0,61.0,13272.0,6850.0,6422.0,9.945750452079567,2017
560,부산광역시,사하구,장림2동,2110061,2638059000,196.0,111.0,85.0,28097.0,14293.0,13804.0,6.975833718902374,2017
561,부산광역시,사하구,다대1동,2110062,2638060100,299.0,156.0,143.0,43279.0,21645.0,21634.0,6.9086623997781835,2017
562,부산광역시,사하구,다대2동,2110063,2638060200,173.0,77.0,96.0,30339.0,15008.0,15331.0,5.7022314512673455,2017
563,부산광역시,사하구,구평동,2110064,2638061000,143.0,78.0,65.0,9806.0,5025.0,4781.0,14.582908423414237,2017
564,부산광역시,사하구,감천1동,2110065,2638062000,70.0,43.0,27.0,21809.0,10825.0,10984.0,3.209684075381723,2017
565,부산광역시,사하구,감천2동,2110066,2638063000,15.0,3.0,12.0,7816.0,4056.0,3760.0,1.9191402251791196,2017
566,부산광역시,금정구,서1동,2111051,2641051000,19.0,9.0,10.0,7521.0,3835.0,3686.0,2.526259805876878,2017
567,부산광역시,금정구,서2동,2111052,2641052000,41.0,16.0,25.0,11503.0,5759.0,5744.0,3.564287577153786,2017
568,부산광역시,금정구,서3동,2111072,2641053000,39.0,13.0,26.0,12070.0,6096.0,5974.0,3.2311516155758078,2017
569,부산광역시,금정구,금사동,2111055,2641055000,44.0,22.0,22.0,9552.0,5050.0,4502.0,4.606365159128979,2017
570,부산광역시,금정구,부곡1동,2111057,2641057000,42.0,20.0,22.0,9769.0,4757.0,5012.0,4.299314157027331,2017
571,부산광역시,금정구,부곡2동,2111058,2641058000,112.0,69.0,43.0,18031.0,8716.0,9315.0,6.211524596528202,2017
572,부산광역시,금정구,부곡3동,2111059,2641059000,99.0,50.0,49.0,17033.0,8226.0,8807.0,5.812246815006164,2017
573,부산광역시,금정구,부곡4동,2111060,2641059100,58.0,28.0,30.0,14136.0,6915.0,7221.0,4.102999434069043,2017
574,부산광역시,금정구,장전1동,2111061,2641060000,80.0,40.0,40.0,18252.0,9307.0,8945.0,4.383081306158229,2017
575,부산광역시,금정구,장전2동,2111062,2641061000,130.0,78.0,52.0,15420.0,7448.0,7972.0,8.430609597924773,2017
576,부산광역시,금정구,장전3동,2111063,2641062000,55.0,29.0,26.0,6710.0,3181.0,3529.0,8.196721311475411,2017
577,부산광역시,금정구,선두구동,2111064,2641063500,3.0,1.0,2.0,2572.0,1384.0,1188.0,1.1664074650077763,2017
578,부산광역시,금정구,청룡노포동,2111067,2641066500,55.0,27.0,28.0,10693.0,5302.0,5391.0,5.143551856354625,2017
579,부산광역시,금정구,남산동,2111068,2641067000,142.0,72.0,70.0,32572.0,15939.0,16633.0,4.359572639076508,2017
580,부산광역시,금정구,구서1동,2111069,2641068000,128.0,72.0,56.0,20018.0,9630.0,10388.0,6.394245179338595,2017
581,부산광역시,금정구,구서2동,2111070,2641069000,172.0,82.0,90.0,35952.0,17378.0,18574.0,4.784156653315533,2017
582,부산광역시,금정구,금성동,2111071,2641070000,5.0,3.0,2.0,1229.0,609.0,620.0,4.068348250610253,2017
583,부산광역시,강서구,대저1동,2112051,2644051000,25.0,11.0,14.0,7456.0,4108.0,3348.0,3.353004291845494,2017
584,부산광역시,강서구,대저2동,2112052,2644052000,55.0,32.0,23.0,8444.0,4551.0,3893.0,6.513500710563714,2017
585,부산광역시,강서구,강동동,2112053,2644053000,13.0,6.0,7.0,5399.0,2883.0,2516.0,2.4078533061678087,2017
586,부산광역시,강서구,명지동,2112054,2644054000,1006.0,503.0,503.0,56734.0,28267.0,28467.0,17.73187154087496,2017
587,부산광역시,강서구,가락동,2112055,2644055000,5.0,4.0,1.0,2704.0,1416.0,1288.0,1.849112426035503,2017
588,부산광역시,강서구,녹산동,2112056,2644056000,627.0,318.0,309.0,31232.0,16494.0,14738.0,20.075563524590166,2017
589,부산광역시,강서구,가덕도동,2112058,2644058000,14.0,8.0,6.0,3915.0,2060.0,1855.0,3.5759897828863347,2017
590,부산광역시,연제구,거제1동,2113051,2647061000,159.0,83.0,76.0,29668.0,14525.0,15143.0,5.359309693946339,2017
591,부산광역시,연제구,거제2동,2113052,2647062000,68.0,35.0,33.0,12612.0,6136.0,6476.0,5.391690453536315,2017
592,부산광역시,연제구,거제3동,2113053,2647063000,58.0,38.0,20.0,11126.0,5370.0,5756.0,5.213014560488944,2017
593,부산광역시,연제구,거제4동,2113054,2647064000,75.0,43.0,32.0,11721.0,5760.0,5961.0,6.398771435884311,2017
594,부산광역시,연제구,연산1동,2113055,2647065000,99.0,45.0,54.0,16655.0,8143.0,8512.0,5.944160912638847,2017
595,부산광역시,연제구,연산2동,2113056,2647066000,110.0,56.0,54.0,13520.0,6567.0,6953.0,8.136094674556213,2017
596,부산광역시,연제구,연산3동,2113057,2647067000,26.0,15.0,11.0,8929.0,4299.0,4630.0,2.911860230708926,2017
597,부산광역시,연제구,연산4동,2113058,2647068000,95.0,53.0,42.0,17516.0,8587.0,8929.0,5.423612696962777,2017
598,부산광역시,연제구,연산5동,2113059,2647069000,135.0,74.0,61.0,15195.0,7308.0,7887.0,8.884501480750247,2017
599,부산광역시,연제구,연산6동,2113060,2647070000,76.0,40.0,36.0,15538.0,7637.0,7901.0,4.891234393100785,2017
600,부산광역시,연제구,연산8동,2113062,2647072000,106.0,62.0,44.0,15534.0,7645.0,7889.0,6.823741470323162,2017
601,부산광역시,연제구,연산9동,2113063,2647073000,298.0,156.0,142.0,39383.0,19079.0,20304.0,7.566716603610694,2017
602,부산광역시,수영구,남천1동,2114051,2650066000,80.0,32.0,48.0,15200.0,7117.0,8083.0,5.263157894736842,2017
603,부산광역시,수영구,남천2동,2114052,2650067000,96.0,48.0,48.0,13855.0,6460.0,7395.0,6.928906531937929,2017
604,부산광역시,수영구,수영동,2114053,2650073000,85.0,34.0,51.0,15881.0,7651.0,8230.0,5.352307789182041,2017
605,부산광역시,수영구,망미1동,2114054,2650074000,97.0,48.0,49.0,26533.0,12767.0,13766.0,3.6558248219198735,2017
606,부산광역시,수영구,망미2동,2114055,2650075000,80.0,37.0,43.0,12882.0,6349.0,6533.0,6.2102158049992235,2017
607,부산광역시,수영구,광안1동,2114056,2650076000,190.0,97.0,93.0,26288.0,12548.0,13740.0,7.227632379793061,2017
608,부산광역시,수영구,광안2동,2114057,2650077000,133.0,67.0,66.0,18664.0,8800.0,9864.0,7.126018002571795,2017
609,부산광역시,수영구,광안3동,2114058,2650078000,59.0,35.0,24.0,10437.0,5031.0,5406.0,5.652965411516719,2017
610,부산광역시,수영구,광안4동,2114059,2650079000,84.0,40.0,44.0,13028.0,5941.0,7087.0,6.44765121277249,2017
611,부산광역시,수영구,민락동,2114060,2650080000,195.0,89.0,106.0,25635.0,12418.0,13217.0,7.606787595084844,2017
612,부산광역시,사상구,삼락동,2115051,2653058000,33.0,19.0,14.0,6812.0,3673.0,3139.0,4.844392248972402,2017
613,부산광역시,사상구,모라1동,2115052,2653059100,156.0,76.0,80.0,29051.0,14633.0,14418.0,5.36986678599704,2017
614,부산광역시,사상구,모라3동,2115054,2653059300,52.0,21.0,31.0,12667.0,6049.0,6618.0,4.105155127496644,2017
615,부산광역시,사상구,덕포1동,2115055,2653060000,63.0,33.0,30.0,11707.0,6019.0,5688.0,5.381395746134791,2017
616,부산광역시,사상구,덕포2동,2115056,2653061000,74.0,35.0,39.0,14128.0,7214.0,6914.0,5.237825594563986,2017
617,부산광역시,사상구,괘법동,2115057,2653062000,152.0,80.0,72.0,21835.0,11402.0,10433.0,6.9613006640714445,2017
618,부산광역시,사상구,감전동,2115065,2653064500,61.0,34.0,27.0,14835.0,7917.0,6918.0,4.1118975396022925,2017
619,부산광역시,사상구,주례1동,2115060,2653065000,88.0,49.0,39.0,16697.0,8550.0,8147.0,5.270407857698988,2017
620,부산광역시,사상구,주례2동,2115061,2653066000,187.0,98.0,89.0,24837.0,12585.0,12252.0,7.529089664613279,2017
621,부산광역시,사상구,주례3동,2115062,2653066100,77.0,39.0,38.0,14625.0,7216.0,7409.0,5.264957264957265,2017
622,부산광역시,사상구,학장동,2115063,2653067000,256.0,127.0,129.0,32151.0,16170.0,15981.0,7.962427296196074,2017
623,부산광역시,사상구,엄궁동,2115064,2653068000,265.0,140.0,125.0,31403.0,15803.0,15600.0,8.438684202146291,2017
624,부산광역시,기장군,기장읍,2131011,2671025000,394.0,213.0,181.0,55048.0,26884.0,28164.0,7.157389914256648,2017
625,부산광역시,기장군,장안읍,2131012,2671025300,41.0,24.0,17.0,8990.0,4768.0,4222.0,4.560622914349278,2017
626,부산광역시,기장군,일광면,2131031,2671031000,59.0,31.0,28.0,9256.0,4678.0,4578.0,6.374243733794295,2017
627,부산광역시,기장군,정관읍,2131013,2671025600,1104.0,552.0,552.0,77125.0,37977.0,39148.0,14.314424635332253,2017
628,부산광역시,기장군,철마면,2131033,2671033000,50.0,24.0,26.0,8900.0,4536.0,4364.0,5.617977528089887,2017
629,대구광역시,중구,동인동,2201070,2711051700,56.0,30.0,26.0,10538.0,5229.0,5309.0,5.31410134750427,2017
630,대구광역시,중구,삼덕동,2201054,2711054500,71.0,41.0,30.0,6691.0,3196.0,3495.0,10.611268868629502,2017
631,대구광역시,중구,성내1동,2201056,2711056500,25.0,8.0,17.0,4598.0,2270.0,2328.0,5.437146585471945,2017
632,대구광역시,중구,성내2동,2201059,2711057500,25.0,13.0,12.0,4767.0,2437.0,2330.0,5.244388504300399,2017
633,대구광역시,중구,성내3동,2201061,2711058500,20.0,11.0,9.0,3480.0,1726.0,1754.0,5.747126436781609,2017
634,대구광역시,중구,대신동,2201062,2711059500,93.0,49.0,44.0,7480.0,3661.0,3819.0,12.433155080213904,2017
635,대구광역시,중구,남산1동,2201064,2711064000,36.0,23.0,13.0,5079.0,2507.0,2572.0,7.088009450679268,2017
636,대구광역시,중구,남산2동,2201065,2711065000,26.0,19.0,7.0,4437.0,2139.0,2298.0,5.859815190443994,2017
637,대구광역시,중구,남산3동,2201066,2711066000,70.0,38.0,32.0,7381.0,3463.0,3918.0,9.483809781872376,2017
638,대구광역시,중구,남산4동,2201067,2711067000,88.0,46.0,42.0,12924.0,6185.0,6739.0,6.809037449705974,2017
639,대구광역시,중구,대봉1동,2201068,2711068000,79.0,37.0,42.0,8381.0,3987.0,4394.0,9.42608280634769,2017
640,대구광역시,중구,대봉2동,2201069,2711069000,6.0,3.0,3.0,2970.0,1448.0,1522.0,2.0202020202020203,2017
641,대구광역시,동구,신암1동,2202051,2714051000,38.0,21.0,17.0,11030.0,5531.0,5499.0,3.4451495920217585,2017
642,대구광역시,동구,신암2동,2202052,2714052000,143.0,73.0,70.0,12367.0,5946.0,6421.0,11.563030646074228,2017
643,대구광역시,동구,신암3동,2202053,2714053000,38.0,18.0,20.0,7878.0,3926.0,3952.0,4.823559279004823,2017
644,대구광역시,동구,신암4동,2202054,2714054000,66.0,38.0,28.0,16993.0,8617.0,8376.0,3.8839522156181956,2017
645,대구광역시,동구,신암5동,2202055,2714054100,22.0,11.0,11.0,7812.0,3801.0,4011.0,2.8161802355350742,2017
646,대구광역시,동구,신천1.2동,2202056,2714055500,115.0,58.0,57.0,14318.0,6973.0,7345.0,8.031848023466964,2017
647,대구광역시,동구,신천3동,2202058,2714057000,68.0,33.0,35.0,11921.0,6010.0,5911.0,5.7042194446774594,2017
648,대구광역시,동구,신천4동,2202059,2714058000,32.0,18.0,14.0,9275.0,4641.0,4634.0,3.4501347708894876,2017
649,대구광역시,동구,효목1동,2202060,2714059000,41.0,24.0,17.0,14951.0,7430.0,7521.0,2.7422914855193636,2017
650,대구광역시,동구,효목2동,2202061,2714060000,90.0,42.0,48.0,16074.0,7851.0,8223.0,5.599104143337066,2017
651,대구광역시,동구,도평동,2202062,2714061500,28.0,9.0,19.0,4659.0,2468.0,2191.0,6.009873363382701,2017
652,대구광역시,동구,불로·봉무동,2202063,2714062000,209.0,111.0,98.0,25969.0,12777.0,13192.0,8.048057299087374,2017
653,대구광역시,동구,지저동,2202065,2714064000,66.0,33.0,33.0,10983.0,5482.0,5501.0,6.009287080032777,2017
654,대구광역시,동구,동촌동,2202066,2714065500,88.0,51.0,37.0,15448.0,7760.0,7688.0,5.696530295183843,2017
655,대구광역시,동구,방촌동,2202068,2714067000,121.0,69.0,52.0,19831.0,9711.0,10120.0,6.101558166506984,2017
656,대구광역시,동구,해안동,2202069,2714068500,79.0,32.0,47.0,16645.0,8400.0,8245.0,4.746170021027336,2017
657,대구광역시,동구,안심1동,2202073,2714072000,352.0,181.0,171.0,45599.0,22534.0,23065.0,7.719467532182723,2017
658,대구광역시,동구,안심2동,2202074,2714073000,81.0,42.0,39.0,11076.0,5660.0,5416.0,7.313109425785482,2017
659,대구광역시,동구,안심3·4동,2202075,2714074500,734.0,381.0,353.0,62917.0,31157.0,31760.0,11.666163358074924,2017
660,대구광역시,동구,공산동,2202071,2714076000,71.0,39.0,32.0,15452.0,7629.0,7823.0,4.594874449909397,2017
661,대구광역시,서구,내당1동,2203051,2717051000,45.0,22.0,23.0,11308.0,5582.0,5726.0,3.9794835514679874,2017
662,대구광역시,서구,내당2·3동,2203052,2717052500,41.0,25.0,16.0,11003.0,5442.0,5561.0,3.72625647550668,2017
663,대구광역시,서구,내당4동,2203053,2717054000,96.0,57.0,39.0,18073.0,8838.0,9235.0,5.311791069551265,2017
664,대구광역시,서구,비산1동,2203054,2717055000,31.0,17.0,14.0,11051.0,5697.0,5354.0,2.8051760021717493,2017
665,대구광역시,서구,비산2·3동,2203055,2717056500,38.0,23.0,15.0,10707.0,5364.0,5343.0,3.549080041094611,2017
666,대구광역시,서구,비산4동,2203056,2717058000,41.0,22.0,19.0,10811.0,5322.0,5489.0,3.7924336324114325,2017
667,대구광역시,서구,비산5동,2203057,2717059000,29.0,11.0,18.0,7036.0,3588.0,3448.0,4.12166003411029,2017
668,대구광역시,서구,비산6동,2203058,2717060000,23.0,11.0,12.0,8481.0,4254.0,4227.0,2.7119443461855917,2017
669,대구광역시,서구,비산7동,2203059,2717061000,64.0,36.0,28.0,12103.0,6379.0,5724.0,5.2879451375691975,2017
670,대구광역시,서구,평리1동,2203060,2717062000,27.0,11.0,16.0,8634.0,4426.0,4208.0,3.1271716469770676,2017
671,대구광역시,서구,평리2동,2203061,2717063000,53.0,28.0,25.0,8754.0,4296.0,4458.0,6.054375142791867,2017
672,대구광역시,서구,평리3동,2203062,2717064000,55.0,29.0,26.0,13090.0,6653.0,6437.0,4.201680672268908,2017
673,대구광역시,서구,평리4동,2203063,2717065000,146.0,78.0,68.0,19098.0,9604.0,9494.0,7.644779558068908,2017
674,대구광역시,서구,평리5동,2203064,2717066000,11.0,6.0,5.0,6849.0,3587.0,3262.0,1.6060738793984521,2017
675,대구광역시,서구,평리6동,2203065,2717066100,21.0,9.0,12.0,8028.0,4236.0,3792.0,2.615844544095665,2017
676,대구광역시,서구,상중이동,2203066,2717067500,135.0,63.0,72.0,21376.0,10727.0,10649.0,6.315494011976048,2017
677,대구광역시,서구,원대동,2203068,2717069500,29.0,15.0,14.0,9694.0,4944.0,4750.0,2.991541159480091,2017
678,대구광역시,남구,이천동,2204051,2720051500,92.0,51.0,41.0,14170.0,6809.0,7361.0,6.492589978828511,2017
679,대구광역시,남구,봉덕1동,2204053,2720053000,47.0,24.0,23.0,9372.0,4554.0,4818.0,5.014938113529663,2017
680,대구광역시,남구,봉덕2동,2204054,2720054000,29.0,22.0,7.0,11310.0,5546.0,5764.0,2.5641025641025643,2017
681,대구광역시,남구,봉덕3동,2204055,2720055000,68.0,39.0,29.0,16882.0,8048.0,8834.0,4.027958772657268,2017
682,대구광역시,남구,대명1동,2204056,2720056000,66.0,32.0,34.0,12022.0,5874.0,6148.0,5.489935118948594,2017
683,대구광역시,남구,대명2동,2204057,2720057100,58.0,23.0,35.0,12342.0,5905.0,6437.0,4.699400421325555,2017
684,대구광역시,남구,대명3동,2204058,2720058600,44.0,20.0,24.0,13532.0,6794.0,6738.0,3.25155187703222,2017
685,대구광역시,남구,대명4동,2204059,2720059000,45.0,29.0,16.0,11618.0,5687.0,5931.0,3.8733000516440006,2017
686,대구광역시,남구,대명5동,2204060,2720060000,44.0,27.0,17.0,8371.0,4007.0,4364.0,5.256241787122208,2017
687,대구광역시,남구,대명6동,2204061,2720061000,66.0,29.0,37.0,10374.0,5032.0,5342.0,6.362058993637941,2017
688,대구광역시,남구,대명9동,2204064,2720064000,75.0,36.0,39.0,16042.0,7806.0,8236.0,4.6752275277396835,2017
689,대구광역시,남구,대명10동,2204065,2720065000,55.0,24.0,31.0,9550.0,4551.0,4999.0,5.7591623036649215,2017
690,대구광역시,남구,대명11동,2204066,2720066000,45.0,26.0,19.0,9059.0,4427.0,4632.0,4.967435699304559,2017
691,대구광역시,북구,고성동,2205051,2723051000,14.0,7.0,7.0,5398.0,2737.0,2661.0,2.593553167839941,2017
