,SD,SGG,NAME_AD,CODE,CODE_AD,B_ALL,B_M,B_F,PM_ALL,PM_M,PM_F,CBR,YEAR
805,인천광역시,연수구,송도2동,2304066,2818583000,176.0,78.0,98.0,36629.0,17969.0,18660.0,4.804935979688225,2020
806,인천광역시,연수구,송도3동,2304065,2818584000,546.0,270.0,276.0,48961.0,24047.0,24914.0,11.151733011989133,2020
807,인천광역시,연수구,송도4동,2304068,2818585000,508.0,255.0,253.0,44030.0,21782.0,22248.0,11.537588008176243,2020
808,인천광역시,남동구,구월1동,2305051,2820051000,181.0,91.0,90.0,32245.0,15720.0,16525.0,5.613273375717165,2020
809,인천광역시,남동구,구월2동,2305052,2820052000,211.0,109.0,102.0,36349.0,17892.0,18457.0,5.804836446669785,2020
810,인천광역시,남동구,구월3동,2305053,2820052100,164.0,85.0,79.0,28900.0,14400.0,14500.0,5.674740484429066,2020
811,인천광역시,남동구,구월4동,2305054,2820052200,47.0,23.0,24.0,15494.0,7839.0,7655.0,3.0334322963727898,2020
812,인천광역시,남동구,간석1동,2305055,2820053000,119.0,61.0,58.0,23107.0,11382.0,11725.0,5.1499545592244775,2020
813,인천광역시,남동구,간석2동,2305056,2820054000,94.0,49.0,45.0,22444.0,11281.0,11163.0,4.188201746569239,2020
814,인천광역시,남동구,간석3동,2305057,2820055000,144.0,69.0,75.0,28707.0,14376.0,14331.0,5.016198139826523,2020
815,인천광역시,남동구,간석4동,2305058,2820055100,157.0,82.0,75.0,29262.0,14618.0,14644.0,5.3653202105119275,2020
816,인천광역시,남동구,만수1동,2305059,2820056000,91.0,52.0,39.0,15889.0,7680.0,8209.0,5.727232676694569,2020
817,인천광역시,남동구,만수2동,2305060,2820057000,125.0,73.0,52.0,25097.0,12316.0,12781.0,4.980674981073435,2020
818,인천광역시,남동구,만수3동,2305061,2820058000,79.0,41.0,38.0,18227.0,9182.0,9045.0,4.334229439841993,2020
819,인천광역시,남동구,만수4동,2305062,2820058100,132.0,67.0,65.0,21846.0,10688.0,11158.0,6.042296072507553,2020
820,인천광역시,남동구,만수5동,2305063,2820058200,57.0,28.0,29.0,15931.0,8036.0,7895.0,3.577929822358923,2020
821,인천광역시,남동구,만수6동,2305064,2820058300,117.0,58.0,59.0,25233.0,12334.0,12899.0,4.63678516228748,2020
822,인천광역시,남동구,장수서창동,2305075,2820065000,98.0,50.0,48.0,20757.0,10326.0,10431.0,4.721298838945898,2020
823,인천광역시,남동구,남촌도림동,2305067,2820066000,90.0,52.0,38.0,21622.0,11112.0,10510.0,4.162427157524743,2020
824,인천광역시,남동구,논현1동,2305072,2820069000,218.0,104.0,114.0,32648.0,16418.0,16230.0,6.677284979171771,2020
825,인천광역시,남동구,논현2동,2305073,2820070000,207.0,112.0,95.0,33151.0,16726.0,16425.0,6.24415553075322,2020
826,인천광역시,남동구,논현고잔동,2305074,2820071000,208.0,106.0,102.0,42395.0,20950.0,21445.0,4.906238943271612,2020
827,인천광역시,남동구,서창2동,2305076,2820065500,360.0,173.0,187.0,40109.0,19900.0,20209.0,8.975541649006457,2020
828,인천광역시,부평구,부평1동,2306051,2823751000,249.0,136.0,113.0,37780.0,18146.0,19634.0,6.590788777130757,2020
829,인천광역시,부평구,부평2동,2306052,2823752000,82.0,38.0,44.0,17850.0,8925.0,8925.0,4.593837535014005,2020
830,인천광역시,부평구,부평3동,2306053,2823753000,59.0,25.0,34.0,13296.0,6623.0,6673.0,4.43742478941035,2020
831,인천광역시,부평구,부평4동,2306054,2823754000,241.0,120.0,121.0,36999.0,18318.0,18681.0,6.513689559177275,2020
832,인천광역시,부평구,부평5동,2306055,2823755000,238.0,126.0,112.0,33711.0,16696.0,17015.0,7.060010085728694,2020
833,인천광역시,부평구,부평6동,2306056,2823756000,71.0,34.0,37.0,14179.0,7029.0,7150.0,5.007405317723394,2020
834,인천광역시,부평구,산곡1동,2306057,2823757000,42.0,27.0,15.0,13151.0,6663.0,6488.0,3.193673484906091,2020
835,인천광역시,부평구,산곡2동,2306058,2823758000,133.0,70.0,63.0,32286.0,15941.0,16345.0,4.119432571393173,2020
836,인천광역시,부평구,산곡3동,2306059,2823758100,76.0,47.0,29.0,22750.0,11043.0,11707.0,3.340659340659341,2020
837,인천광역시,부평구,산곡4동,2306060,2823758200,82.0,35.0,47.0,18282.0,8746.0,9536.0,4.485286073733727,2020
838,인천광역시,부평구,청천1동,2306061,2823759100,22.0,12.0,10.0,7100.0,3818.0,3282.0,3.0985915492957745,2020
839,인천광역시,부평구,청천2동,2306062,2823759200,225.0,121.0,104.0,34991.0,17517.0,17474.0,6.430224914978138,2020
840,인천광역시,부평구,갈산1동,2306063,2823764100,69.0,38.0,31.0,16892.0,8555.0,8337.0,4.0847738574473125,2020
841,인천광역시,부평구,갈산2동,2306064,2823764200,107.0,56.0,51.0,19686.0,9611.0,10075.0,5.4353347556639235,2020
842,인천광역시,부평구,삼산1동,2306065,2823764600,153.0,75.0,78.0,34955.0,17132.0,17823.0,4.377056215133743,2020
843,인천광역시,부평구,삼산2동,2306072,2823764800,104.0,53.0,51.0,29800.0,14497.0,15303.0,3.48993288590604,2020
844,인천광역시,부평구,부개1동,2306066,2823765000,57.0,33.0,24.0,17018.0,8607.0,8411.0,3.3493947584910093,2020
845,인천광역시,부평구,부개2동,2306067,2823766000,78.0,39.0,39.0,17685.0,8630.0,9055.0,4.410517387616625,2020
846,인천광역시,부평구,부개3동,2306068,2823766100,147.0,78.0,69.0,32552.0,15716.0,16836.0,4.515851560579995,2020
847,인천광역시,부평구,일신동,2306069,2823767000,76.0,47.0,29.0,13152.0,6760.0,6392.0,5.778588807785888,2020
848,인천광역시,부평구,십정1동,2306070,2823768000,47.0,21.0,26.0,13083.0,6678.0,6405.0,3.592448215241153,2020
849,인천광역시,부평구,십정2동,2306071,2823769000,78.0,48.0,30.0,23930.0,12379.0,11551.0,3.2595068951107398,2020
850,인천광역시,계양구,효성1동,2307051,2824560100,76.0,40.0,36.0,25635.0,12918.0,12717.0,2.9646967037253753,2020
851,인천광역시,계양구,효성2동,2307052,2824560200,116.0,66.0,50.0,30372.0,15372.0,15000.0,3.819307256683788,2020
852,인천광역시,계양구,계산1동,2307053,2824561100,68.0,31.0,37.0,20248.0,10612.0,9636.0,3.3583563808771237,2020
853,인천광역시,계양구,계산2동,2307054,2824561200,58.0,31.0,27.0,16322.0,8123.0,8199.0,3.553486092390638,2020
854,인천광역시,계양구,계산3동,2307055,2824561300,92.0,43.0,49.0,20228.0,9751.0,10477.0,4.548151077714059,2020
855,인천광역시,계양구,계산4동,2307062,2824561400,77.0,36.0,41.0,23834.0,11995.0,11839.0,3.230678862129731,2020
856,인천광역시,계양구,작전1동,2307056,2824562100,127.0,65.0,62.0,28949.0,14296.0,14653.0,4.387025458565063,2020
857,인천광역시,계양구,작전2동,2307057,2824562200,75.0,38.0,37.0,19205.0,9578.0,9627.0,3.9052330122363967,2020
858,인천광역시,계양구,작전서운동,2307058,2824564000,153.0,80.0,73.0,31415.0,15640.0,15775.0,4.870284895750437,2020
859,인천광역시,계양구,계양1동,2307063,2824571000,111.0,58.0,53.0,21589.0,10670.0,10919.0,5.1415072490620215,2020
860,인천광역시,계양구,계양2동,2307061,2824572000,177.0,84.0,93.0,34856.0,17281.0,17575.0,5.078035345421161,2020
861,인천광역시,계양구,계양3동,2307064,2824573000,157.0,75.0,82.0,26557.0,13070.0,13487.0,5.911812328199722,2020
862,인천광역시,서구,검암경서동,2308051,2826051500,349.0,180.0,169.0,46295.0,23530.0,22765.0,7.538611081110271,2020
863,인천광역시,서구,연희동,2308053,2826053000,191.0,101.0,90.0,41713.0,21241.0,20472.0,4.5789082540215285,2020
864,인천광역시,서구,청라1동,2308074,2826053600,341.0,170.0,171.0,31568.0,15693.0,15875.0,10.80207805372529,2020
865,인천광역시,서구,청라2동,2308078,2826053700,417.0,208.0,209.0,49055.0,24434.0,24621.0,8.500662521659363,2020
866,인천광역시,서구,청라3동,2308079,2826053900,340.0,173.0,167.0,28853.0,14269.0,14584.0,11.783869961529131,2020
867,인천광역시,서구,가정1동,2308054,2826054200,266.0,143.0,123.0,28403.0,14287.0,14116.0,9.365207900573884,2020
868,인천광역시,서구,가정2동,2308055,2826054300,37.0,17.0,20.0,6696.0,3520.0,3176.0,5.525686977299881,2020
869,인천광역시,서구,가정3동,2308056,2826054400,42.0,26.0,16.0,9975.0,5018.0,4957.0,4.2105263157894735,2020
870,인천광역시,서구,석남1동,2308058,2826055000,89.0,57.0,32.0,22890.0,11786.0,11104.0,3.8881607688947137,2020
871,인천광역시,서구,석남2동,2308059,2826056000,51.0,26.0,25.0,13583.0,7054.0,6529.0,3.7546933667083855,2020
872,인천광역시,서구,석남3동,2308060,2826056100,46.0,25.0,21.0,14912.0,7530.0,7382.0,3.084763948497854,2020
873,인천광역시,서구,신현원창동,2308073,2826057500,194.0,93.0,101.0,32433.0,16230.0,16203.0,5.981561989331853,2020
874,인천광역시,서구,가좌1동,2308062,2826058000,38.0,21.0,17.0,12096.0,6445.0,5651.0,3.141534391534391,2020
875,인천광역시,서구,가좌2동,2308063,2826059000,110.0,62.0,48.0,20689.0,10069.0,10620.0,5.316835033109382,2020
876,인천광역시,서구,가좌3동,2308064,2826060000,69.0,35.0,34.0,16633.0,8479.0,8154.0,4.148379727048638,2020
877,인천광역시,서구,가좌4동,2308065,2826061000,90.0,42.0,48.0,10988.0,5652.0,5336.0,8.190753549326537,2020
878,인천광역시,서구,검단동,2308080,2826068000,208.0,108.0,100.0,33102.0,17126.0,15976.0,6.283608241193885,2020
879,인천광역시,서구,불로대곡동,2308081,2826069000,112.0,51.0,61.0,22978.0,11582.0,11396.0,4.874227521977544,2020
880,인천광역시,서구,원당동,2308082,2826070000,155.0,76.0,79.0,24632.0,12480.0,12152.0,6.2926274764533945,2020
881,인천광역시,서구,당하동,2308085,2826071000,214.0,121.0,93.0,28443.0,14180.0,14263.0,7.5238195689624865,2020
882,인천광역시,서구,마전동,2308086,2826073000,132.0,76.0,56.0,23381.0,11493.0,11888.0,5.645609683076002,2020
883,인천광역시,서구,오류왕길동,2308084,2826072000,124.0,51.0,73.0,24829.0,12657.0,12172.0,4.9941600547746585,2020
884,인천광역시,미추홀구,숭의2동,2309052,2817751000,111.0,57.0,54.0,14638.0,7413.0,7225.0,7.583003142505807,2020
885,인천광역시,미추홀구,숭의1·3동,2309075,2817752000,134.0,68.0,66.0,14205.0,7127.0,7078.0,9.433298134459697,2020
886,인천광역시,미추홀구,숭의4동,2309054,2817753000,86.0,47.0,39.0,17197.0,8662.0,8535.0,5.00087224515904,2020
887,인천광역시,미추홀구,용현1·4동,2309076,2817754000,36.0,14.0,22.0,17133.0,9224.0,7909.0,2.1012081947119596,2020
888,인천광역시,미추홀구,용현2동,2309056,2817755000,132.0,74.0,58.0,18076.0,9135.0,8941.0,7.302500553219739,2020
889,인천광역시,미추홀구,용현3동,2309057,2817756000,18.0,9.0,9.0,7614.0,3984.0,3630.0,2.3640661938534278,2020
890,인천광역시,미추홀구,용현5동,2309059,2817757000,249.0,126.0,123.0,48395.0,24066.0,24329.0,5.145159623928091,2020
891,인천광역시,미추홀구,학익1동,2309060,2817758000,118.0,67.0,51.0,31723.0,15785.0,15938.0,3.71969864136431,2020
892,인천광역시,미추홀구,학익2동,2309061,2817759000,79.0,35.0,44.0,19361.0,9543.0,9818.0,4.080367749599711,2020
893,인천광역시,미추홀구,도화1동,2309062,2817760000,158.0,75.0,83.0,23698.0,11774.0,11924.0,6.6672293020508056,2020
894,인천광역시,미추홀구,도화2·3동,2309077,2817761000,159.0,68.0,91.0,26757.0,13633.0,13124.0,5.94237022087678,2020
895,인천광역시,미추홀구,주안1동,2309065,2817762000,169.0,81.0,88.0,20766.0,10830.0,9936.0,8.138302995280746,2020
896,인천광역시,미추홀구,주안2동,2309066,2817763000,72.0,31.0,41.0,17751.0,8993.0,8758.0,4.056109514956904,2020
897,인천광역시,미추홀구,주안3동,2309067,2817764000,32.0,17.0,15.0,9003.0,4586.0,4417.0,3.554370765300455,2020
898,인천광역시,미추홀구,주안4동,2309068,2817765000,43.0,22.0,21.0,14294.0,7122.0,7172.0,3.008255211977053,2020
899,인천광역시,미추홀구,주안5동,2309069,2817766000,67.0,39.0,28.0,17655.0,8809.0,8846.0,3.7949589351458513,2020
900,인천광역시,미추홀구,주안6동,2309070,2817767000,159.0,87.0,72.0,22884.0,11422.0,11462.0,6.948085998951232,2020
901,인천광역시,미추홀구,주안7동,2309071,2817768000,44.0,23.0,21.0,13191.0,6449.0,6742.0,3.335607611250095,2020
902,인천광역시,미추홀구,주안8동,2309072,2817769000,83.0,52.0,31.0,21705.0,10613.0,11092.0,3.824003685786685,2020
903,인천광역시,미추홀구,관교동,2309073,2817770000,55.0,34.0,21.0,15699.0,7744.0,7955.0,3.5034078603732723,2020
904,인천광역시,미추홀구,문학동,2309074,2817771000,50.0,26.0,24.0,13753.0,7358.0,6395.0,3.635570420999055,2020
905,인천광역시,강화군,강화읍,2331011,2871025000,138.0,78.0,60.0,22726.0,11233.0,11493.0,6.0723400510428585,2020
906,인천광역시,강화군,선원면,2331031,2871031000,26.0,13.0,13.0,7739.0,3857.0,3882.0,3.359607184390748,2020
907,인천광역시,강화군,불은면,2331032,2871032000,19.0,10.0,9.0,4888.0,2465.0,2423.0,3.8870703764320784,2020
908,인천광역시,강화군,길상면,2331033,2871033000,28.0,11.0,17.0,6976.0,3534.0,3442.0,4.013761467889909,2020
909,인천광역시,강화군,화도면,2331034,2871034000,15.0,10.0,5.0,4510.0,2287.0,2223.0,3.3259423503325944,2020
910,인천광역시,강화군,양도면,2331035,2871035000,13.0,8.0,5.0,4191.0,2079.0,2112.0,3.101884991648771,2020
911,인천광역시,강화군,내가면,2331036,2871036000,18.0,11.0,7.0,3093.0,1523.0,1570.0,5.819592628516004,2020
912,인천광역시,강화군,하점면,2331037,2871037000,15.0,9.0,6.0,4079.0,2081.0,1998.0,3.677371904878647,2020
913,인천광역시,강화군,양사면,2331038,2871038000,7.0,3.0,4.0,1841.0,924.0,917.0,3.802281368821293,2020
914,인천광역시,강화군,송해면,2331039,2871039000,16.0,10.0,6.0,3187.0,1592.0,1595.0,5.020395356134295,2020
915,인천광역시,강화군,교동면,2331040,2871040000,11.0,8.0,3.0,2919.0,1509.0,1410.0,3.768413840356286,2020
916,인천광역시,강화군,삼산면,2331041,2871041000,6.0,4.0,2.0,2232.0,1160.0,1072.0,2.688172043010753,2020
917,인천광역시,강화군,서도면,2331042,2871042000,1.0,0.0,1.0,384.0,194.0,190.0,2.6041666666666665,2020
918,인천광역시,옹진군,북도면,2332031,2872031000,4.0,1.0,3.0,1164.0,611.0,553.0,3.4364261168384878,2020
919,인천광역시,옹진군,백령면,2332033,2872033000,36.0,13.0,23.0,5216.0,3098.0,2118.0,6.901840490797546,2020
920,인천광역시,옹진군,대청면,2332034,2872034000,5.0,1.0,4.0,1235.0,711.0,524.0,4.048582995951417,2020
921,인천광역시,옹진군,덕적면,2332035,2872035000,2.0,1.0,1.0,1930.0,1045.0,885.0,1.0362694300518134,2020
922,인천광역시,옹진군,영흥면,2332037,2872036000,19.0,8.0,11.0,6258.0,3470.0,2788.0,3.0361137743688076,2020
923,인천광역시,옹진군,자월면,2332036,2872037000,3.0,1.0,2.0,948.0,503.0,445.0,3.1645569620253164,2020
924,인천광역시,옹진군,연평면,2332032,2872038000,11.0,5.0,6.0,2067.0,1307.0,760.0,5.321722302854378,2020
925,광주광역시,동구,충장동,2401051,2911052500,6.0,3.0,3.0,4579.0,2344.0,2235.0,1.310329766324525,2020
926,광주광역시,동구,동명동,2401054,2911054500,8.0,3.0,5.0,3726.0,1868.0,1858.0,2.147074610842727,2020
927,광주광역시,동구,계림1동,2401056,2911056000,26.0,15.0,11.0,5981.0,3229.0,2752.0,4.347099147299783,2020
928,광주광역시,동구,계림2동,2401058,2911057000,38.0,22.0,16.0,8029.0,3927.0,4102.0,4.732843442520862,2020
929,광주광역시,동구,산수1동,2401059,2911059000,48.0,21.0,27.0,8955.0,4455.0,4500.0,5.360134003350084,2020
930,광주광역시,동구,산수2동,2401061,2911060000,36.0,17.0,19.0,10489.0,5127.0,5362.0,3.432167032128897,2020
931,광주광역시,동구,지산1동,2401062,2911062000,7.0,5.0,2.0,4409.0,2233.0,2176.0,1.5876616012701295,2020
932,광주광역시,동구,지산2동,2401063,2911063000,7.0,4.0,3.0,4810.0,2455.0,2355.0,1.4553014553014554,2020
933,광주광역시,동구,서남동,2401064,2911065500,6.0,3.0,3.0,3190.0,1632.0,1558.0,1.8808777429467085,2020
934,광주광역시,동구,학동,2401068,2911068500,78.0,37.0,41.0,8350.0,3998.0,4352.0,9.341317365269461,2020
935,광주광역시,동구,학운동,2401071,2911071000,31.0,15.0,16.0,12036.0,5718.0,6318.0,2.5756065137919575,2020
936,광주광역시,동구,지원1동,2401072,2911073000,50.0,27.0,23.0,8183.0,3979.0,4204.0,6.110228522546743,2020
937,광주광역시,동구,지원2동,2401073,2911074000,157.0,85.0,72.0,16491.0,8078.0,8413.0,9.520344430295314,2020
938,광주광역시,서구,양동,2402051,2914057500,11.0,6.0,5.0,4101.0,2010.0,2091.0,2.6822726164350157,2020
939,광주광역시,서구,양3동,2402053,2914059000,30.0,19.0,11.0,4819.0,2368.0,2451.0,6.22535795808259,2020
940,광주광역시,서구,농성1동,2402054,2914065000,67.0,33.0,34.0,11154.0,5503.0,5651.0,6.006813699121391,2020
941,광주광역시,서구,농성2동,2402055,2914066000,21.0,15.0,6.0,5220.0,2692.0,2528.0,4.022988505747127,2020
942,광주광역시,서구,광천동,2402056,2914073000,45.0,24.0,21.0,8882.0,4543.0,4339.0,5.066426480522405,2020
943,광주광역시,서구,유덕동,2402057,2914074000,60.0,33.0,27.0,10798.0,5520.0,5278.0,5.556584552694943,2020
944,광주광역시,서구,치평동,2402066,2914074500,173.0,80.0,93.0,30588.0,14669.0,15919.0,5.655812737021054,2020
945,광주광역시,서구,상무1동,2402058,2914075100,142.0,71.0,71.0,25159.0,12486.0,12673.0,5.6441035017290035,2020
946,광주광역시,서구,상무2동,2402059,2914075200,84.0,39.0,45.0,24200.0,11806.0,12394.0,3.4710743801652892,2020
947,광주광역시,서구,화정1동,2402060,2914076000,85.0,49.0,36.0,15875.0,7600.0,8275.0,5.354330708661417,2020
948,광주광역시,서구,화정2동,2402061,2914077000,139.0,65.0,74.0,21165.0,10655.0,10510.0,6.567446255610678,2020
949,광주광역시,서구,화정3동,2402062,2914078000,38.0,19.0,19.0,10459.0,5146.0,5313.0,3.633234534850368,2020
950,광주광역시,서구,화정4동,2402063,2914079000,52.0,36.0,16.0,15974.0,7740.0,8234.0,3.2552898459997497,2020
951,광주광역시,서구,서창동,2402064,2914080000,20.0,10.0,10.0,5838.0,3032.0,2806.0,3.4258307639602603,2020
952,광주광역시,서구,금호1동,2402068,2914082100,60.0,30.0,30.0,20883.0,9984.0,10899.0,2.8731504094239333,2020
953,광주광역시,서구,금호2동,2402069,2914082400,123.0,63.0,60.0,29286.0,14257.0,15029.0,4.199959024790002,2020
954,광주광역시,서구,풍암동,2402067,2914083000,176.0,94.0,82.0,37896.0,18616.0,19280.0,4.644289634789952,2020
955,광주광역시,서구,동천동,2402070,2914084000,52.0,25.0,27.0,16601.0,7891.0,8710.0,3.1323414252153485,2020
956,광주광역시,남구,양림동,2403051,2915551000,22.0,11.0,11.0,7430.0,3411.0,4019.0,2.9609690444145356,2020
957,광주광역시,남구,방림1동,2403052,2915552000,38.0,22.0,16.0,7160.0,3427.0,3733.0,5.307262569832401,2020
958,광주광역시,남구,방림2동,2403053,2915553000,38.0,14.0,24.0,9275.0,4400.0,4875.0,4.097035040431266,2020
959,광주광역시,남구,봉선1동,2403068,2915553700,47.0,25.0,22.0,14280.0,6739.0,7541.0,3.291316526610644,2020
960,광주광역시,남구,봉선2동,2403069,2915553800,118.0,47.0,71.0,29455.0,13811.0,15644.0,4.0061110168052965,2020
961,광주광역시,남구,사직동,2403054,2915554500,22.0,10.0,12.0,5532.0,2830.0,2702.0,3.9768618944323935,2020
962,광주광역시,남구,월산동,2403057,2915560500,27.0,11.0,16.0,7753.0,3960.0,3793.0,3.482522894363472,2020
963,광주광역시,남구,월산4동,2403060,2915563000,18.0,12.0,6.0,8993.0,4590.0,4403.0,2.001556766373846,2020
964,광주광역시,남구,월산5동,2403061,2915564000,10.0,6.0,4.0,6655.0,3338.0,3317.0,1.5026296018031555,2020
965,광주광역시,남구,백운1동,2403062,2915567000,57.0,30.0,27.0,12721.0,6017.0,6704.0,4.48077981290779,2020
966,광주광역시,남구,백운2동,2403063,2915568000,38.0,19.0,19.0,6221.0,3061.0,3160.0,6.108342710175213,2020
967,광주광역시,남구,주월1동,2403064,2915569000,91.0,45.0,46.0,19773.0,9625.0,10148.0,4.602235371466141,2020
968,광주광역시,남구,주월2동,2403065,2915570000,32.0,16.0,16.0,8493.0,4245.0,4248.0,3.767808783704227,2020
969,광주광역시,남구,효덕동,2403066,2915571000,167.0,91.0,76.0,46708.0,22109.0,24599.0,3.5754046416031517,2020
970,광주광역시,남구,송암동,2403067,2915572000,235.0,128.0,107.0,19799.0,9623.0,10176.0,11.869286327592302,2020
971,광주광역시,남구,대촌동,2403070,2915573000,21.0,11.0,10.0,5739.0,2823.0,2916.0,3.6591740721380033,2020
972,광주광역시,북구,중흥1동,2404051,2917051000,44.0,22.0,22.0,5024.0,2587.0,2437.0,8.757961783439491,2020
973,광주광역시,북구,중흥2동,2404052,2917052000,12.0,3.0,9.0,6960.0,3558.0,3402.0,1.7241379310344827,2020
974,광주광역시,북구,중흥3동,2404053,2917053000,16.0,10.0,6.0,5032.0,2640.0,2392.0,3.179650238473768,2020
975,광주광역시,북구,중앙동,2404054,2917055500,10.0,5.0,5.0,3319.0,1774.0,1545.0,3.0129557095510697,2020
976,광주광역시,북구,임동,2404055,2917057000,48.0,26.0,22.0,8106.0,4006.0,4100.0,5.921539600296077,2020
977,광주광역시,북구,신안동,2404056,2917058000,45.0,26.0,19.0,11701.0,6141.0,5560.0,3.845825143150158,2020
978,광주광역시,북구,용봉동,2404057,2917059000,161.0,81.0,80.0,38215.0,19066.0,19149.0,4.213005364385713,2020
979,광주광역시,북구,운암1동,2404058,2917060100,89.0,51.0,38.0,19655.0,9473.0,10182.0,4.528109895700839,2020
980,광주광역시,북구,운암2동,2404059,2917060200,45.0,17.0,28.0,12706.0,6429.0,6277.0,3.5416338737604285,2020
981,광주광역시,북구,운암3동,2404060,2917060300,67.0,29.0,38.0,14054.0,6785.0,7269.0,4.767326028177032,2020
982,광주광역시,북구,동림동,2404061,2917061500,179.0,82.0,97.0,23424.0,11564.0,11860.0,7.641734972677596,2020
983,광주광역시,북구,우산동,2404062,2917062000,17.0,10.0,7.0,10914.0,5315.0,5599.0,1.557632398753894,2020
984,광주광역시,북구,풍향동,2404063,2917063500,40.0,16.0,24.0,6108.0,3028.0,3080.0,6.5487884741322855,2020
985,광주광역시,북구,문화동,2404064,2917065000,129.0,71.0,58.0,19154.0,9412.0,9742.0,6.734885663568967,2020
986,광주광역시,북구,문흥1동,2404065,2917065600,56.0,34.0,22.0,16661.0,8151.0,8510.0,3.3611427885481064,2020
987,광주광역시,북구,문흥2동,2404066,2917065700,73.0,35.0,38.0,16470.0,7826.0,8644.0,4.432301153612629,2020
988,광주광역시,북구,두암1동,2404067,2917066100,21.0,7.0,14.0,8068.0,4032.0,4036.0,2.6028755577590483,2020
989,광주광역시,북구,두암2동,2404068,2917066200,64.0,34.0,30.0,16733.0,8296.0,8437.0,3.824777386003705,2020
990,광주광역시,북구,두암3동,2404069,2917066300,36.0,15.0,21.0,14087.0,6771.0,7316.0,2.555547668062753,2020
991,광주광역시,북구,삼각동,2404070,2917066600,69.0,32.0,37.0,14541.0,7477.0,7064.0,4.745203218485661,2020
992,광주광역시,북구,일곡동,2404078,2917066900,119.0,64.0,55.0,30706.0,15039.0,15667.0,3.875464078681691,2020
993,광주광역시,북구,매곡동,2404071,2917067300,73.0,35.0,38.0,14298.0,7011.0,7287.0,5.105609176108547,2020
994,광주광역시,북구,오치1동,2404072,2917067600,34.0,19.0,15.0,11647.0,5900.0,5747.0,2.9192066626599122,2020
995,광주광역시,북구,오치2동,2404073,2917067700,36.0,12.0,24.0,12923.0,6349.0,6574.0,2.7857308674456394,2020
996,광주광역시,북구,석곡동,2404074,2917068500,9.0,4.0,5.0,2686.0,1400.0,1286.0,3.3507073715562172,2020
997,광주광역시,북구,건국동,2404081,2917069500,353.0,173.0,180.0,22584.0,11409.0,11175.0,15.630534891958908,2020
998,광주광역시,북구,신용동,2404082,2917069700,,,,29869.0,14805.0,15064.0,,2020
999,광주광역시,북구,양산동,2404080,2917069600,259.0,129.0,130.0,37818.0,19007.0,18811.0,6.848590618224126,2020
1000,광주광역시,광산구,송정1동,2405051,2920051500,48.0,21.0,27.0,11253.0,5670.0,5583.0,4.265529192215409,2020
1001,광주광역시,광산구,송정2동,2405052,2920052500,50.0,22.0,28.0,6710.0,3388.0,3322.0,7.451564828614009,2020
1002,광주광역시,광산구,도산동,2405054,2920054000,110.0,54.0,56.0,15976.0,8032.0,7944.0,6.885327991987983,2020
1003,광주광역시,광산구,신흥동,2405055,2920055000,23.0,10.0,13.0,4750.0,2399.0,2351.0,4.842105263157895,2020
1004,광주광역시,광산구,어룡동,2405056,2920056500,261.0,138.0,123.0,32916.0,16819.0,16097.0,7.929274516952241,2020
1005,광주광역시,광산구,우산동,2405058,2920058000,208.0,109.0,99.0,27179.0,13802.0,13377.0,7.652967364509363,2020
1006,광주광역시,광산구,월곡1동,2405059,2920060000,42.0,13.0,29.0,11560.0,5871.0,5689.0,3.633217993079585,2020
1007,광주광역시,광산구,월곡2동,2405060,2920061000,63.0,26.0,37.0,16375.0,8309.0,8066.0,3.8473282442748094,2020
1008,광주광역시,광산구,비아동,2405061,2920062000,47.0,28.0,19.0,7333.0,3858.0,3475.0,6.4093822446474835,2020
1009,광주광역시,광산구,첨단1동,2405069,2920062400,142.0,80.0,62.0,27289.0,13542.0,13747.0,5.203561874748067,2020
1010,광주광역시,광산구,첨단2동,2405070,2920062600,244.0,117.0,127.0,43720.0,22042.0,21678.0,5.580969807868252,2020
1011,광주광역시,광산구,신가동,2405074,2920063000,93.0,44.0,49.0,20792.0,10601.0,10191.0,4.472874182377837,2020
1012,광주광역시,광산구,운남동,2405071,2920063500,178.0,94.0,84.0,31868.0,15632.0,16236.0,5.585540353960085,2020
1013,광주광역시,광산구,수완동,2405075,2920063700,410.0,191.0,219.0,78338.0,38715.0,39623.0,5.233730756465572,2020
1014,광주광역시,광산구,하남동,2405063,2920064000,172.0,83.0,89.0,23325.0,11877.0,11448.0,7.37406216505895,2020
1015,광주광역시,광산구,임곡동,2405064,2920065000,2.0,1.0,1.0,2180.0,1115.0,1065.0,0.9174311926605505,2020
1016,광주광역시,광산구,동곡동,2405065,2920066000,2.0,1.0,1.0,1938.0,991.0,947.0,1.0319917440660473,2020
1017,광주광역시,광산구,평동,2405066,2920067000,14.0,4.0,10.0,4041.0,2226.0,1815.0,3.4644889878742884,2020
1018,광주광역시,광산구,삼도동,2405067,2920068000,0.0,0.0,0.0,2287.0,1172.0,1115.0,0.0,2020
1019,광주광역시,광산구,본량동,2405068,2920069000,1.0,0.0,1.0,2084.0,1035.0,1049.0,0.4798464491362764,2020
1020,광주광역시,광산구,신창동,2405073,2920070000,230.0,125.0,105.0,35219.0,17943.0,17276.0,6.530565887731054,2020
1021,대전광역시,동구,중앙동,2501076,3011051500,10.0,3.0,7.0,5065.0,2839.0,2226.0,1.9743336623889436,2020
