,SD,SGG,NAME_AD,CODE,CODE_AD,B_ALL,B_M,B_F,PM_ALL,PM_M,PM_F,CBR,YEAR
502,부산광역시,남구,대연1동,2107070,2629051000,80.0,43.0,37.0,20423.0,10178.0,10245.0,3.9171522303285515,2018
503,부산광역시,남구,대연3동,2107053,2629053000,182.0,94.0,88.0,34217.0,16702.0,17515.0,5.318993482771722,2018
504,부산광역시,남구,대연4동,2107054,2629054000,52.0,25.0,27.0,11230.0,5519.0,5711.0,4.630454140694568,2018
505,부산광역시,남구,대연5동,2107055,2629055000,54.0,25.0,29.0,14417.0,6944.0,7473.0,3.7455781369216896,2018
506,부산광역시,남구,대연6동,2107056,2629056000,137.0,71.0,66.0,15413.0,7467.0,7946.0,8.888600532018426,2018
507,부산광역시,남구,용호1동,2107057,2629057000,173.0,83.0,90.0,45314.0,21894.0,23420.0,3.8178046519839346,2018
508,부산광역시,남구,용호2동,2107058,2629058000,101.0,52.0,49.0,18754.0,9218.0,9536.0,5.385517756212008,2018
509,부산광역시,남구,용호3동,2107059,2629059000,47.0,21.0,26.0,13437.0,6564.0,6873.0,3.4978045694723523,2018
510,부산광역시,남구,용호4동,2107060,2629060000,56.0,33.0,23.0,9300.0,4555.0,4745.0,6.021505376344086,2018
511,부산광역시,남구,용당동,2107061,2629061000,34.0,25.0,9.0,8843.0,4490.0,4353.0,3.844849033133552,2018
512,부산광역시,남구,감만1동,2107062,2629062000,65.0,32.0,33.0,15398.0,7831.0,7567.0,4.221327445122743,2018
513,부산광역시,남구,감만2동,2107063,2629063000,35.0,18.0,17.0,7550.0,3765.0,3785.0,4.635761589403974,2018
514,부산광역시,남구,우암동,2107071,2629064500,56.0,35.0,21.0,16156.0,8062.0,8094.0,3.4662045060658575,2018
515,부산광역시,남구,문현1동,2107066,2629068000,84.0,43.0,41.0,15676.0,7719.0,7957.0,5.358509823934678,2018
516,부산광역시,남구,문현2동,2107067,2629069000,58.0,39.0,19.0,8770.0,4347.0,4423.0,6.613454960091221,2018
517,부산광역시,남구,문현3동,2107068,2629070000,65.0,29.0,36.0,13077.0,6368.0,6709.0,4.970558996711784,2018
518,부산광역시,남구,문현4동,2107069,2629071000,46.0,22.0,24.0,10536.0,5224.0,5312.0,4.365983295368261,2018
519,부산광역시,북구,구포1동,2108051,2632051000,107.0,49.0,58.0,15234.0,7785.0,7449.0,7.023762636208481,2018
520,부산광역시,북구,구포2동,2108052,2632052000,169.0,87.0,82.0,27843.0,14283.0,13560.0,6.069748231153252,2018
521,부산광역시,북구,구포3동,2108053,2632052100,97.0,41.0,56.0,22475.0,11504.0,10971.0,4.3159065628476085,2018
522,부산광역시,북구,금곡동,2108054,2632053000,238.0,134.0,104.0,41939.0,20403.0,21536.0,5.674908796108634,2018
523,부산광역시,북구,화명1동,2108055,2632054100,354.0,182.0,172.0,45039.0,22203.0,22836.0,7.859854792513155,2018
524,부산광역시,북구,화명2동,2108062,2632054200,97.0,52.0,45.0,16465.0,8110.0,8355.0,5.891284542969936,2018
525,부산광역시,북구,화명3동,2108063,2632054300,177.0,90.0,87.0,31530.0,15479.0,16051.0,5.613701236917222,2018
526,부산광역시,북구,덕천1동,2108056,2632055000,82.0,42.0,40.0,14811.0,7327.0,7484.0,5.536425629599622,2018
527,부산광역시,북구,덕천2동,2108057,2632056000,52.0,22.0,30.0,12829.0,6356.0,6473.0,4.053316704341726,2018
528,부산광역시,북구,덕천3동,2108058,2632056100,56.0,24.0,32.0,11929.0,5822.0,6107.0,4.694442115852125,2018
529,부산광역시,북구,만덕1동,2108059,2632057100,54.0,25.0,29.0,9638.0,4791.0,4847.0,5.602822162274331,2018
530,부산광역시,북구,만덕2동,2108060,2632057200,221.0,106.0,115.0,29279.0,14410.0,14869.0,7.548071996994433,2018
531,부산광역시,북구,만덕3동,2108061,2632057300,138.0,80.0,58.0,20501.0,10083.0,10418.0,6.7313789571240426,2018
532,부산광역시,해운대구,우1동,2109073,2635051000,118.0,58.0,60.0,22097.0,10688.0,11409.0,5.340091415124225,2018
533,부산광역시,해운대구,우2동,2109074,2635052000,213.0,104.0,109.0,31356.0,15067.0,16289.0,6.792958285495598,2018
534,부산광역시,해운대구,우3동,2109075,2635052500,170.0,89.0,81.0,28100.0,13293.0,14807.0,6.049822064056939,2018
535,부산광역시,해운대구,중1동,2109053,2635053000,113.0,56.0,57.0,22719.0,10997.0,11722.0,4.973810467009992,2018
536,부산광역시,해운대구,중2동,2109054,2635054000,108.0,50.0,58.0,16093.0,7663.0,8430.0,6.710992356925371,2018
537,부산광역시,해운대구,좌1동,2109066,2635055100,77.0,39.0,38.0,18961.0,8872.0,10089.0,4.060967248562839,2018
538,부산광역시,해운대구,좌2동,2109067,2635055200,194.0,91.0,103.0,33217.0,15407.0,17810.0,5.840382936448204,2018
539,부산광역시,해운대구,좌3동,2109068,2635055300,109.0,58.0,51.0,17287.0,8162.0,9125.0,6.30531613351073,2018
540,부산광역시,해운대구,좌4동,2109069,2635055400,127.0,58.0,69.0,24530.0,11764.0,12766.0,5.177333876885446,2018
541,부산광역시,해운대구,송정동,2109056,2635056000,60.0,25.0,35.0,10522.0,5105.0,5417.0,5.702337958563011,2018
542,부산광역시,해운대구,반여1동,2109070,2635057000,174.0,84.0,90.0,37102.0,18475.0,18627.0,4.689774136165167,2018
543,부산광역시,해운대구,반여2동,2109058,2635058000,39.0,18.0,21.0,13623.0,6695.0,6928.0,2.8628055494384497,2018
544,부산광역시,해운대구,반여3동,2109059,2635059000,25.0,13.0,12.0,10150.0,4987.0,5163.0,2.4630541871921183,2018
545,부산광역시,해운대구,반여4동,2109071,2635059500,97.0,49.0,48.0,15943.0,7874.0,8069.0,6.08417487298501,2018
546,부산광역시,해운대구,반송1동,2109072,2635061000,41.0,23.0,18.0,16074.0,8103.0,7971.0,2.5507029986313303,2018
547,부산광역시,해운대구,반송2동,2109062,2635062000,88.0,48.0,40.0,26284.0,12890.0,13394.0,3.348044437680718,2018
548,부산광역시,해운대구,재송1동,2109064,2635065000,267.0,148.0,119.0,38443.0,18935.0,19508.0,6.94534765757095,2018
549,부산광역시,해운대구,재송2동,2109065,2635066000,137.0,74.0,63.0,28192.0,13749.0,14443.0,4.859534619750284,2018
550,부산광역시,사하구,괴정1동,2110051,2638051000,113.0,59.0,54.0,21065.0,10263.0,10802.0,5.3643484452883925,2018
551,부산광역시,사하구,괴정2동,2110052,2638052000,85.0,44.0,41.0,15296.0,7513.0,7783.0,5.557008368200837,2018
552,부산광역시,사하구,괴정3동,2110053,2638053000,104.0,52.0,52.0,13973.0,6716.0,7257.0,7.44292564231017,2018
553,부산광역시,사하구,괴정4동,2110054,2638054000,67.0,37.0,30.0,13430.0,6556.0,6874.0,4.9888309754281455,2018
554,부산광역시,사하구,당리동,2110055,2638055000,147.0,84.0,63.0,29597.0,14597.0,15000.0,4.966719599959455,2018
555,부산광역시,사하구,하단1동,2110056,2638056100,123.0,66.0,57.0,22373.0,11273.0,11100.0,5.497698118267555,2018
556,부산광역시,사하구,하단2동,2110057,2638056200,152.0,80.0,72.0,26417.0,13202.0,13215.0,5.753870613620017,2018
557,부산광역시,사하구,신평1동,2110058,2638057100,104.0,47.0,57.0,18848.0,9699.0,9149.0,5.517826825127335,2018
558,부산광역시,사하구,신평2동,2110059,2638057200,87.0,46.0,41.0,15674.0,7911.0,7763.0,5.550593339287993,2018
559,부산광역시,사하구,장림1동,2110060,2638058000,100.0,51.0,49.0,12803.0,6657.0,6146.0,7.810669374365383,2018
560,부산광역시,사하구,장림2동,2110061,2638059000,175.0,85.0,90.0,28066.0,14270.0,13796.0,6.235302501247061,2018
561,부산광역시,사하구,다대1동,2110062,2638060100,271.0,118.0,153.0,42492.0,21255.0,21237.0,6.377671091028899,2018
562,부산광역시,사하구,다대2동,2110063,2638060200,126.0,62.0,64.0,29904.0,14771.0,15133.0,4.213483146067416,2018
563,부산광역시,사하구,구평동,2110064,2638061000,147.0,66.0,81.0,12001.0,6144.0,5857.0,12.248979251729024,2018
564,부산광역시,사하구,감천1동,2110065,2638062000,73.0,37.0,36.0,21095.0,10464.0,10631.0,3.46053567196018,2018
565,부산광역시,사하구,감천2동,2110066,2638063000,18.0,8.0,10.0,7439.0,3850.0,3589.0,2.4196800645248016,2018
566,부산광역시,금정구,서1동,2111051,2641051000,6.0,3.0,3.0,7157.0,3625.0,3532.0,0.8383400866284756,2018
567,부산광역시,금정구,서2동,2111052,2641052000,31.0,12.0,19.0,11011.0,5516.0,5495.0,2.815366451730088,2018
568,부산광역시,금정구,서3동,2111072,2641053000,38.0,23.0,15.0,11929.0,6031.0,5898.0,3.1855142928996565,2018
569,부산광역시,금정구,부곡1동,2111057,2641057000,40.0,19.0,21.0,9372.0,4571.0,4801.0,4.268032437046522,2018
570,부산광역시,금정구,부곡2동,2111058,2641058000,83.0,48.0,35.0,17534.0,8459.0,9075.0,4.7336603170982094,2018
571,부산광역시,금정구,부곡3동,2111059,2641059000,105.0,61.0,44.0,18007.0,8746.0,9261.0,5.831065696673516,2018
572,부산광역시,금정구,부곡4동,2111060,2641059100,85.0,49.0,36.0,14150.0,6868.0,7282.0,6.007067137809187,2018
573,부산광역시,금정구,장전1동,2111061,2641060000,71.0,30.0,41.0,17888.0,9141.0,8747.0,3.9691413237924866,2018
574,부산광역시,금정구,장전2동,2111062,2641061000,80.0,42.0,38.0,14921.0,7200.0,7721.0,5.361570940285503,2018
575,부산광역시,금정구,장전3동,2111063,2641062000,104.0,55.0,49.0,11943.0,5704.0,6239.0,8.708029808255882,2018
576,부산광역시,금정구,선두구동,2111064,2641063500,4.0,1.0,3.0,2500.0,1342.0,1158.0,1.6,2018
577,부산광역시,금정구,청룡노포동,2111067,2641066500,49.0,21.0,28.0,10509.0,5178.0,5331.0,4.662670092301836,2018
578,부산광역시,금정구,남산동,2111068,2641067000,123.0,59.0,64.0,31728.0,15621.0,16107.0,3.8767019667170954,2018
579,부산광역시,금정구,구서1동,2111069,2641068000,104.0,52.0,52.0,19628.0,9409.0,10219.0,5.298553087426126,2018
580,부산광역시,금정구,구서2동,2111070,2641069000,151.0,71.0,80.0,35169.0,16934.0,18235.0,4.293553982200233,2018
581,부산광역시,금정구,금성동,2111071,2641070000,4.0,3.0,1.0,1190.0,582.0,608.0,3.361344537815126,2018
582,부산광역시,강서구,대저1동,2112051,2644051000,17.0,9.0,8.0,7249.0,4009.0,3240.0,2.3451510553179746,2018
583,부산광역시,강서구,대저2동,2112052,2644052000,55.0,29.0,26.0,8244.0,4476.0,3768.0,6.671518680252305,2018
584,부산광역시,강서구,강동동,2112053,2644053000,18.0,11.0,7.0,5045.0,2712.0,2333.0,3.56788899900892,2018
585,부산광역시,강서구,명지1동,2112059,2644053500,649.0,319.0,330.0,29366.0,14707.0,14659.0,22.100388204045494,2018
586,부산광역시,강서구,명지2동,2112060,2644054500,376.0,170.0,206.0,31099.0,15390.0,15709.0,12.09042091385575,2018
587,부산광역시,강서구,가락동,2112055,2644055000,8.0,4.0,4.0,2661.0,1382.0,1279.0,3.0063885757234123,2018
588,부산광역시,강서구,녹산동,2112056,2644056000,513.0,273.0,240.0,32321.0,17207.0,15114.0,15.872033662324803,2018
589,부산광역시,강서구,가덕도동,2112058,2644058000,14.0,5.0,9.0,3712.0,1969.0,1743.0,3.771551724137931,2018
590,부산광역시,연제구,거제1동,2113051,2647061000,169.0,91.0,78.0,29134.0,14184.0,14950.0,5.800782590787397,2018
591,부산광역시,연제구,거제2동,2113052,2647062000,54.0,25.0,29.0,12233.0,5930.0,6303.0,4.414289217689855,2018
592,부산광역시,연제구,거제3동,2113053,2647063000,57.0,34.0,23.0,10898.0,5234.0,5664.0,5.2303174894476046,2018
593,부산광역시,연제구,거제4동,2113054,2647064000,57.0,29.0,28.0,11492.0,5641.0,5851.0,4.959972154542291,2018
594,부산광역시,연제구,연산1동,2113055,2647065000,134.0,73.0,61.0,17533.0,8561.0,8972.0,7.642730850396395,2018
595,부산광역시,연제구,연산2동,2113056,2647066000,129.0,73.0,56.0,13262.0,6414.0,6848.0,9.72703966219273,2018
596,부산광역시,연제구,연산3동,2113057,2647067000,18.0,12.0,6.0,8350.0,3987.0,4363.0,2.155688622754491,2018
597,부산광역시,연제구,연산4동,2113058,2647068000,73.0,38.0,35.0,17570.0,8560.0,9010.0,4.154809334092202,2018
598,부산광역시,연제구,연산5동,2113059,2647069000,140.0,71.0,69.0,15310.0,7381.0,7929.0,9.14435009797518,2018
599,부산광역시,연제구,연산6동,2113060,2647070000,63.0,31.0,32.0,15433.0,7549.0,7884.0,4.082161601762457,2018
600,부산광역시,연제구,연산8동,2113062,2647072000,81.0,47.0,34.0,15344.0,7569.0,7775.0,5.278936392075078,2018
601,부산광역시,연제구,연산9동,2113063,2647073000,302.0,152.0,150.0,38670.0,18683.0,19987.0,7.809671580036204,2018
602,부산광역시,수영구,남천1동,2114051,2650066000,67.0,35.0,32.0,14408.0,6732.0,7676.0,4.650194336479734,2018
603,부산광역시,수영구,남천2동,2114052,2650067000,51.0,30.0,21.0,12382.0,5798.0,6584.0,4.118882248425134,2018
604,부산광역시,수영구,수영동,2114053,2650073000,76.0,39.0,37.0,15498.0,7487.0,8011.0,4.903858562395148,2018
605,부산광역시,수영구,망미1동,2114054,2650074000,86.0,47.0,39.0,26645.0,12795.0,13850.0,3.227622443235129,2018
606,부산광역시,수영구,망미2동,2114055,2650075000,77.0,40.0,37.0,12452.0,6125.0,6327.0,6.183745583038869,2018
607,부산광역시,수영구,광안1동,2114056,2650076000,169.0,82.0,87.0,26328.0,12475.0,13853.0,6.419021573989669,2018
608,부산광역시,수영구,광안2동,2114057,2650077000,112.0,50.0,62.0,19004.0,8928.0,10076.0,5.89349610608293,2018
609,부산광역시,수영구,광안3동,2114058,2650078000,49.0,27.0,22.0,10565.0,5068.0,5497.0,4.637955513487932,2018
610,부산광역시,수영구,광안4동,2114059,2650079000,61.0,33.0,28.0,12638.0,5721.0,6917.0,4.826713087513847,2018
611,부산광역시,수영구,민락동,2114060,2650080000,227.0,125.0,102.0,27513.0,13303.0,14210.0,8.25064514956566,2018
612,부산광역시,사상구,삼락동,2115051,2653058000,26.0,15.0,11.0,6708.0,3607.0,3101.0,3.875968992248062,2018
613,부산광역시,사상구,모라1동,2115052,2653059100,141.0,71.0,70.0,28431.0,14365.0,14066.0,4.9593753297457,2018
614,부산광역시,사상구,모라3동,2115054,2653059300,35.0,16.0,19.0,12266.0,5824.0,6442.0,2.8534159465188327,2018
615,부산광역시,사상구,덕포1동,2115055,2653060000,54.0,30.0,24.0,9950.0,5133.0,4817.0,5.427135678391959,2018
616,부산광역시,사상구,덕포2동,2115056,2653061000,61.0,34.0,27.0,14049.0,7152.0,6897.0,4.341946045981921,2018
617,부산광역시,사상구,괘법동,2115057,2653062000,128.0,59.0,69.0,21753.0,11348.0,10405.0,5.884245851146969,2018
618,부산광역시,사상구,감전동,2115065,2653064500,57.0,32.0,25.0,14470.0,7711.0,6759.0,3.9391845196959228,2018
619,부산광역시,사상구,주례1동,2115060,2653065000,96.0,54.0,42.0,16788.0,8570.0,8218.0,5.718370264474625,2018
620,부산광역시,사상구,주례2동,2115061,2653066000,153.0,84.0,69.0,24560.0,12371.0,12189.0,6.229641693811074,2018
621,부산광역시,사상구,주례3동,2115062,2653066100,83.0,48.0,35.0,14341.0,7034.0,7307.0,5.7876019803361,2018
622,부산광역시,사상구,학장동,2115063,2653067000,214.0,118.0,96.0,31213.0,15705.0,15508.0,6.856117643289656,2018
623,부산광역시,사상구,엄궁동,2115064,2653068000,238.0,137.0,101.0,30742.0,15472.0,15270.0,7.741851538611671,2018
624,부산광역시,기장군,기장읍,2131011,2671025000,344.0,165.0,179.0,55928.0,27258.0,28670.0,6.150765269632385,2018
625,부산광역시,기장군,장안읍,2131012,2671025300,36.0,26.0,10.0,8829.0,4691.0,4138.0,4.077471967380225,2018
626,부산광역시,기장군,일광면,2131031,2671031000,32.0,15.0,17.0,8920.0,4565.0,4355.0,3.587443946188341,2018
627,부산광역시,기장군,정관읍,2131013,2671025600,958.0,489.0,469.0,81229.0,40031.0,41198.0,11.793817478979182,2018
628,부산광역시,기장군,철마면,2131033,2671033000,38.0,14.0,24.0,8658.0,4388.0,4270.0,4.389004389004389,2018
629,대구광역시,중구,동인동,2201070,2711051700,50.0,25.0,25.0,10173.0,5025.0,5148.0,4.91497100167109,2018
630,대구광역시,중구,삼덕동,2201054,2711054500,52.0,21.0,31.0,6551.0,3119.0,3432.0,7.937719432147763,2018
631,대구광역시,중구,성내1동,2201056,2711056500,25.0,13.0,12.0,4644.0,2264.0,2380.0,5.383290267011198,2018
632,대구광역시,중구,성내2동,2201059,2711057500,13.0,9.0,4.0,4764.0,2416.0,2348.0,2.7287993282955503,2018
633,대구광역시,중구,성내3동,2201061,2711058500,69.0,33.0,36.0,6099.0,3027.0,3072.0,11.313330054107231,2018
634,대구광역시,중구,대신동,2201062,2711059500,92.0,48.0,44.0,7455.0,3651.0,3804.0,12.340710932260228,2018
635,대구광역시,중구,남산1동,2201064,2711064000,34.0,18.0,16.0,5029.0,2462.0,2567.0,6.760787432889242,2018
636,대구광역시,중구,남산2동,2201065,2711065000,18.0,9.0,9.0,3715.0,1783.0,1932.0,4.845222072678331,2018
637,대구광역시,중구,남산3동,2201066,2711066000,66.0,39.0,27.0,7266.0,3402.0,3864.0,9.083402146985962,2018
638,대구광역시,중구,남산4동,2201067,2711067000,63.0,36.0,27.0,11943.0,5701.0,6242.0,5.275056518462698,2018
639,대구광역시,중구,대봉1동,2201068,2711068000,66.0,43.0,23.0,8023.0,3826.0,4197.0,8.226349245917987,2018
640,대구광역시,중구,대봉2동,2201069,2711069000,11.0,5.0,6.0,2725.0,1326.0,1399.0,4.036697247706422,2018
641,대구광역시,동구,신암1동,2202051,2714051000,31.0,22.0,9.0,10371.0,5194.0,5177.0,2.989104232957285,2018
642,대구광역시,동구,신암2동,2202052,2714052000,109.0,54.0,55.0,12107.0,5809.0,6298.0,9.00305608325762,2018
643,대구광역시,동구,신암3동,2202053,2714053000,30.0,20.0,10.0,7029.0,3508.0,3521.0,4.268032437046522,2018
644,대구광역시,동구,신암4동,2202054,2714054000,55.0,28.0,27.0,16468.0,8358.0,8110.0,3.339810541656546,2018
645,대구광역시,동구,신암5동,2202055,2714054100,20.0,9.0,11.0,7514.0,3630.0,3884.0,2.6616981634282673,2018
646,대구광역시,동구,신천1.2동,2202056,2714055500,95.0,51.0,44.0,13933.0,6796.0,7137.0,6.818344936481734,2018
647,대구광역시,동구,신천3동,2202058,2714057000,83.0,41.0,42.0,12998.0,6545.0,6453.0,6.385597784274504,2018
648,대구광역시,동구,신천4동,2202059,2714058000,26.0,13.0,13.0,8706.0,4378.0,4328.0,2.9864461291063633,2018
649,대구광역시,동구,효목1동,2202060,2714059000,43.0,30.0,13.0,14626.0,7274.0,7352.0,2.9399699165868998,2018
650,대구광역시,동구,효목2동,2202061,2714060000,88.0,41.0,47.0,15853.0,7725.0,8128.0,5.55099981076137,2018
651,대구광역시,동구,도평동,2202062,2714061500,14.0,3.0,11.0,4468.0,2363.0,2105.0,3.133393017009848,2018
652,대구광역시,동구,불로·봉무동,2202063,2714062000,183.0,83.0,100.0,26993.0,13301.0,13692.0,6.779535435112806,2018
653,대구광역시,동구,지저동,2202065,2714064000,51.0,27.0,24.0,10689.0,5302.0,5387.0,4.771260174010665,2018
654,대구광역시,동구,동촌동,2202066,2714065500,101.0,48.0,53.0,16283.0,8146.0,8137.0,6.202788183995578,2018
655,대구광역시,동구,방촌동,2202068,2714067000,81.0,37.0,44.0,19240.0,9410.0,9830.0,4.209979209979211,2018
656,대구광역시,동구,해안동,2202069,2714068500,66.0,35.0,31.0,16159.0,8102.0,8057.0,4.084411164057181,2018
657,대구광역시,동구,안심1동,2202073,2714072000,289.0,156.0,133.0,44676.0,22003.0,22673.0,6.468797564687975,2018
658,대구광역시,동구,안심2동,2202074,2714073000,61.0,25.0,36.0,10792.0,5523.0,5269.0,5.652335063009637,2018
659,대구광역시,동구,안심3·4동,2202075,2714074500,769.0,390.0,379.0,68049.0,33658.0,34391.0,11.30068039207042,2018
660,대구광역시,동구,공산동,2202071,2714076000,55.0,25.0,30.0,15105.0,7434.0,7671.0,3.641178417742469,2018
661,대구광역시,서구,내당1동,2203051,2717051000,39.0,19.0,20.0,10739.0,5327.0,5412.0,3.6316230561504796,2018
662,대구광역시,서구,내당2·3동,2203052,2717052500,33.0,15.0,18.0,10800.0,5319.0,5481.0,3.055555555555556,2018
663,대구광역시,서구,내당4동,2203053,2717054000,87.0,36.0,51.0,17709.0,8692.0,9017.0,4.912756225647976,2018
664,대구광역시,서구,비산1동,2203054,2717055000,34.0,19.0,15.0,10523.0,5396.0,5127.0,3.2310177705977385,2018
665,대구광역시,서구,비산2·3동,2203055,2717056500,19.0,9.0,10.0,10227.0,5109.0,5118.0,1.85782731983964,2018
666,대구광역시,서구,비산4동,2203056,2717058000,37.0,18.0,19.0,10476.0,5170.0,5306.0,3.531882397861779,2018
667,대구광역시,서구,비산5동,2203057,2717059000,20.0,11.0,9.0,6656.0,3399.0,3257.0,3.0048076923076925,2018
668,대구광역시,서구,비산6동,2203058,2717060000,18.0,8.0,10.0,8164.0,4085.0,4079.0,2.204801567858893,2018
669,대구광역시,서구,비산7동,2203059,2717061000,45.0,23.0,22.0,11437.0,6042.0,5395.0,3.9345982338025705,2018
670,대구광역시,서구,평리1동,2203060,2717062000,27.0,11.0,16.0,8272.0,4215.0,4057.0,3.2640232108317213,2018
671,대구광역시,서구,평리2동,2203061,2717063000,52.0,26.0,26.0,8540.0,4185.0,4355.0,6.0889929742388755,2018
672,대구광역시,서구,평리3동,2203062,2717064000,30.0,16.0,14.0,12042.0,6078.0,5964.0,2.4912805181863478,2018
673,대구광역시,서구,평리4동,2203063,2717065000,117.0,58.0,59.0,18741.0,9395.0,9346.0,6.242996638386425,2018
674,대구광역시,서구,평리5동,2203064,2717066000,17.0,9.0,8.0,6393.0,3347.0,3046.0,2.6591584545596745,2018
675,대구광역시,서구,평리6동,2203065,2717066100,13.0,7.0,6.0,7212.0,3808.0,3404.0,1.80255130338325,2018
676,대구광역시,서구,상중이동,2203066,2717067500,84.0,35.0,49.0,20935.0,10489.0,10446.0,4.0124193933604015,2018
677,대구광역시,서구,원대동,2203068,2717069500,26.0,10.0,16.0,9241.0,4732.0,4509.0,2.8135483172816795,2018
678,대구광역시,남구,이천동,2204051,2720051500,76.0,35.0,41.0,13889.0,6638.0,7251.0,5.471956224350205,2018
679,대구광역시,남구,봉덕1동,2204053,2720053000,48.0,23.0,25.0,9371.0,4521.0,4850.0,5.122185465798741,2018
680,대구광역시,남구,봉덕2동,2204054,2720054000,41.0,19.0,22.0,10991.0,5327.0,5664.0,3.7303248112091714,2018
681,대구광역시,남구,봉덕3동,2204055,2720055000,42.0,24.0,18.0,16440.0,7821.0,8619.0,2.5547445255474455,2018
682,대구광역시,남구,대명1동,2204056,2720056000,50.0,26.0,24.0,11856.0,5783.0,6073.0,4.2172739541160595,2018
683,대구광역시,남구,대명2동,2204057,2720057100,43.0,27.0,16.0,12262.0,5871.0,6391.0,3.506768879465014,2018
684,대구광역시,남구,대명3동,2204058,2720058600,49.0,27.0,22.0,13087.0,6533.0,6554.0,3.7441736073966534,2018
685,대구광역시,남구,대명4동,2204059,2720059000,38.0,21.0,17.0,11514.0,5642.0,5872.0,3.3003300330033003,2018
686,대구광역시,남구,대명5동,2204060,2720060000,34.0,17.0,17.0,8222.0,3943.0,4279.0,4.1352468985648265,2018
687,대구광역시,남구,대명6동,2204061,2720061000,51.0,24.0,27.0,10242.0,4964.0,5278.0,4.979496192149971,2018
688,대구광역시,남구,대명9동,2204064,2720064000,83.0,39.0,44.0,15791.0,7723.0,8068.0,5.256158571338104,2018
689,대구광역시,남구,대명10동,2204065,2720065000,32.0,17.0,15.0,9468.0,4504.0,4964.0,3.3798056611744824,2018
690,대구광역시,남구,대명11동,2204066,2720066000,27.0,14.0,13.0,8778.0,4242.0,4536.0,3.0758714969241288,2018
691,대구광역시,북구,고성동,2205051,2723051000,14.0,5.0,9.0,5116.0,2585.0,2531.0,2.7365129007036746,2018
692,대구광역시,북구,칠성동,2205052,2723052600,217.0,121.0,96.0,23770.0,11601.0,12169.0,9.129154396297855,2018
693,대구광역시,북구,침산1동,2205055,2723055000,9.0,4.0,5.0,4539.0,2432.0,2107.0,1.9828155981493722,2018
694,대구광역시,북구,침산2동,2205056,2723056000,180.0,99.0,81.0,20028.0,9761.0,10267.0,8.987417615338526,2018
695,대구광역시,북구,침산3동,2205057,2723057000,152.0,73.0,79.0,21170.0,10279.0,10891.0,7.179971658006613,2018
696,대구광역시,북구,산격1동,2205061,2723061000,27.0,16.0,11.0,10364.0,5174.0,5190.0,2.6051717483597066,2018
697,대구광역시,북구,산격2동,2205062,2723062000,45.0,19.0,26.0,11987.0,5958.0,6029.0,3.7540669058146325,2018
698,대구광역시,북구,산격3동,2205063,2723063000,37.0,22.0,15.0,8887.0,4568.0,4319.0,4.163384719252841,2018
699,대구광역시,북구,산격4동,2205064,2723063100,28.0,14.0,14.0,9032.0,4683.0,4349.0,3.100088573959256,2018
700,대구광역시,북구,대현동,2205084,2723064500,128.0,67.0,61.0,19273.0,9667.0,9606.0,6.641415451668136,2018
701,대구광역시,북구,복현1동,2205065,2723067100,29.0,12.0,17.0,7156.0,3885.0,3271.0,4.052543320290665,2018
702,대구광역시,북구,복현2동,2205066,2723067200,193.0,97.0,96.0,29052.0,14383.0,14669.0,6.643260360732479,2018
703,대구광역시,북구,검단동,2205070,2723068000,31.0,13.0,18.0,7463.0,3776.0,3687.0,4.153825539327348,2018
704,대구광역시,북구,무태조야동,2205071,2723069500,191.0,93.0,98.0,28897.0,14749.0,14148.0,6.609682666020694,2018
705,대구광역시,북구,관문동,2205075,2723071500,336.0,175.0,161.0,30206.0,15026.0,15180.0,11.123617824273325,2018
706,대구광역시,북구,태전1동,2205078,2723072500,147.0,76.0,71.0,23202.0,11727.0,11475.0,6.335660718903543,2018
707,대구광역시,북구,태전2동,2205074,2723073500,152.0,69.0,83.0,26190.0,12900.0,13290.0,5.8037418862161125,2018
708,대구광역시,북구,구암동,2205079,2723074500,233.0,109.0,124.0,38471.0,19067.0,19404.0,6.056510098515766,2018
709,대구광역시,북구,관음동,2205077,2723075000,65.0,32.0,33.0,18495.0,9210.0,9285.0,3.514463368477967,2018
710,대구광역시,북구,읍내동,2205076,2723077000,146.0,81.0,65.0,27084.0,13479.0,13605.0,5.390636538177522,2018
711,대구광역시,북구,동천동,2205082,2723078000,179.0,99.0,80.0,30581.0,14954.0,15627.0,5.853307609299892,2018
712,대구광역시,북구,노원동,2205081,2723079000,94.0,45.0,49.0,13636.0,7134.0,6502.0,6.893517160457613,2018
713,대구광역시,북구,국우동,2205083,2723080000,178.0,91.0,87.0,25205.0,12558.0,12647.0,7.062090854989089,2018
714,대구광역시,수성구,범어1동,2206051,2726051000,68.0,31.0,37.0,17139.0,8204.0,8935.0,3.96755936752436,2018
715,대구광역시,수성구,범어2동,2206052,2726052000,71.0,36.0,35.0,16172.0,7870.0,8302.0,4.390304229532525,2018
716,대구광역시,수성구,범어3동,2206053,2726053000,105.0,59.0,46.0,14687.0,6999.0,7688.0,7.149179546537755,2018
717,대구광역시,수성구,범어4동,2206054,2726054000,33.0,21.0,12.0,17847.0,8814.0,9033.0,1.8490502605479913,2018
718,대구광역시,수성구,만촌1동,2206055,2726055000,118.0,63.0,55.0,24420.0,11953.0,12467.0,4.832104832104832,2018
719,대구광역시,수성구,만촌2동,2206056,2726056000,41.0,26.0,15.0,12812.0,6440.0,6372.0,3.2001248829222604,2018
