,SD,SGG,NAME_AD,CODE,CODE_AD,P_ALL,H,P_M,P_F,AREA_KM,P_DEN,YEAR
124,서울특별시,성북구,월곡1동,1108071,1129071500,26335.0,10854.0,12719.0,13616.0,0.8011485144280776,32871.558176451195,2021
125,서울특별시,성북구,월곡2동,1108072,1129072500,19442.0,9617.0,9355.0,10087.0,1.3638626449979614,14255.101179949877,2021
126,서울특별시,성북구,장위1동,1108076,1129076000,24315.0,10777.0,11911.0,12404.0,0.7080071911748279,34342.87151752377,2021
127,서울특별시,성북구,장위2동,1108077,1129077000,13740.0,6716.0,6781.0,6959.0,0.6793757959912416,20224.44732514011,2021
128,서울특별시,성북구,장위3동,1108078,1129078000,15855.0,6499.0,7809.0,8046.0,0.6521037834480304,24313.614492720648,2021
129,서울특별시,성북구,석관동,1108085,1129081000,35035.0,16849.0,17342.0,17693.0,1.703758674249059,20563.358255793984,2021
130,서울특별시,강북구,삼양동,1109069,1130553400,23629.0,11126.0,11783.0,11846.0,0.9233943216593131,25589.28449715758,2021
131,서울특별시,강북구,미아동,1109070,1130553500,21504.0,11687.0,10342.0,11162.0,0.8405677338089352,25582.70932261118,2021
132,서울특별시,강북구,송중동,1109071,1130554500,29478.0,13975.0,14165.0,15313.0,1.0749799840749479,27421.905930059427,2021
133,서울특별시,강북구,송천동,1109072,1130555500,26380.0,13549.0,13093.0,13287.0,0.9292093075050571,28389.728543325455,2021
134,서울특별시,강북구,삼각산동,1109073,1130557500,31361.0,11577.0,15054.0,16307.0,0.6214413168800974,50464.94197947073,2021
135,서울특별시,강북구,번1동,1109060,1130559500,18353.0,10279.0,9271.0,9082.0,0.6265606522088667,29291.657456143526,2021
136,서울특별시,강북구,번2동,1109061,1130560300,15847.0,7597.0,7664.0,8183.0,0.973558511626176,16277.398647082942,2021
137,서울특별시,강북구,번3동,1109062,1130560800,16846.0,7478.0,7893.0,8953.0,1.0803548515132109,15593.024806992318,2021
138,서울특별시,강북구,수유1동,1109063,1130561500,20639.0,10419.0,10195.0,10444.0,1.6487187929147706,12518.205098828468,2021
139,서울특별시,강북구,수유2동,1109064,1130562500,21278.0,9866.0,10174.0,11104.0,0.5811770292871202,36611.90812393237,2021
140,서울특별시,강북구,수유3동,1109065,1130563500,22983.0,12921.0,11464.0,11519.0,0.7450809525689095,30846.31263322276,2021
141,서울특별시,강북구,우이동,1109074,1130564500,20542.0,9613.0,9935.0,10607.0,10.57979015684498,1941.6264118158908,2021
142,서울특별시,강북구,인수동,1109075,1130566000,30342.0,14449.0,14672.0,15670.0,2.995754950509697,10128.331756520212,2021
143,서울특별시,도봉구,창1동,1110059,1132051100,24706.0,10957.0,11732.0,12974.0,1.1213180350173442,22032.999763191943,2021
144,서울특별시,도봉구,창2동,1110060,1132051200,29099.0,12613.0,14173.0,14926.0,0.6539453199281435,44497.60417766648,2021
145,서울특별시,도봉구,창3동,1110061,1132051300,13836.0,6544.0,6920.0,6916.0,0.6549872585617507,21124.075039843807,2021
146,서울특별시,도봉구,창4동,1110062,1132051400,26496.0,10699.0,12755.0,13741.0,1.1393032660641895,23256.318830307984,2021
147,서울특별시,도봉구,창5동,1110063,1132051500,24607.0,10245.0,11750.0,12857.0,0.7009467875194185,35105.375241224436,2021
148,서울특별시,도봉구,도봉1동,1110064,1132052100,21072.0,10385.0,10632.0,10440.0,8.44506921686247,2495.1838118656315,2021
149,서울특별시,도봉구,도봉2동,1110065,1132052200,26837.0,11875.0,13106.0,13731.0,1.1181792149436323,24000.624981526653,2021
150,서울특별시,도봉구,쌍문1동,1110051,1132066000,21380.0,9407.0,10313.0,11067.0,1.1748855608774262,18197.517027984428,2021
151,서울특별시,도봉구,쌍문2동,1110052,1132067000,18728.0,8594.0,8952.0,9776.0,0.5407818048789074,34631.342680239766,2021
152,서울특별시,도봉구,쌍문3동,1110053,1132068000,16614.0,7890.0,8058.0,8556.0,0.504422929437893,32936.64706819319,2021
153,서울특별시,도봉구,쌍문4동,1110054,1132068100,18606.0,7099.0,8797.0,9809.0,0.5544470182313211,33557.76005316595,2021
154,서울특별시,도봉구,방학1동,1110055,1132069000,28673.0,12938.0,14234.0,14439.0,1.0400655396761156,27568.454973451953,2021
155,서울특별시,도봉구,방학2동,1110056,1132070000,19669.0,9418.0,9926.0,9743.0,1.0919856077729766,18012.142156446058,2021
156,서울특별시,도봉구,방학3동,1110057,1132071000,27043.0,9992.0,13139.0,13904.0,1.9495498098477626,13871.407574916871,2021
