,SD,SGG,NAME_AD,CODE,CODE_AD,P_ALL,H,P_M,P_F,AREA_KM,P_DEN,YEAR
505,부산광역시,남구,대연4동,2107054,2629054000,12602.0,5541.0,6145.0,6457.0,1.0003457829638642,12597.643949337491,2020
506,부산광역시,남구,대연5동,2107055,2629055000,16877.0,7830.0,8190.0,8687.0,1.2293634467699408,13728.242892159384,2020
507,부산광역시,남구,대연6동,2107056,2629056000,15608.0,5940.0,7512.0,8096.0,0.6752844966740039,23113.221282103295,2020
508,부산광역시,남구,용호1동,2107057,2629057000,45020.0,17125.0,21689.0,23331.0,1.5208653509950494,29601.568587610323,2020
509,부산광역시,남구,용호2동,2107058,2629058000,17318.0,6777.0,8528.0,8790.0,2.042925560874339,8477.058749310561,2020
510,부산광역시,남구,용호3동,2107059,2629059000,12595.0,5732.0,6103.0,6492.0,2.099247882612587,5999.767871303071,2020
511,부산광역시,남구,용호4동,2107060,2629060000,8752.0,3834.0,4229.0,4523.0,1.6692135989272328,5243.187573851974,2020
512,부산광역시,남구,용당동,2107061,2629061000,8158.0,3416.0,4161.0,3997.0,3.670666979995149,2222.4843725841843,2020
513,부산광역시,남구,감만1동,2107062,2629062000,13850.0,6383.0,7074.0,6776.0,3.115273290200733,4445.837879959345,2020
514,부산광역시,남구,감만2동,2107063,2629063000,7037.0,3349.0,3471.0,3566.0,0.510367403462157,13788.106278464124,2020
515,부산광역시,남구,우암동,2107071,2629064500,13273.0,5863.0,6567.0,6706.0,1.4270345068489927,9301.106550890529,2020
516,부산광역시,남구,문현1동,2107066,2629068000,14053.0,5958.0,6856.0,7197.0,1.0578835172268803,13284.071233890021,2020
517,부산광역시,남구,문현2동,2107067,2629069000,8835.0,5138.0,4405.0,4430.0,0.5688906919680807,15530.224214840402,2020
518,부산광역시,남구,문현3동,2107068,2629070000,15912.0,6609.0,7717.0,8195.0,0.6087439819923814,26139.06744165422,2020
519,부산광역시,남구,문현4동,2107069,2629071000,8791.0,4114.0,4302.0,4489.0,0.7663002910741303,11472.003994253444,2020
520,부산광역시,북구,구포1동,2108051,2632051000,14735.0,7454.0,7454.0,7281.0,1.1478622782831165,12836.905854280247,2020
521,부산광역시,북구,구포2동,2108052,2632052000,26303.0,11983.0,13524.0,12779.0,1.6977134040897586,15493.192158721598,2020
522,부산광역시,북구,구포3동,2108053,2632052100,20420.0,9255.0,10503.0,9917.0,2.708520322486365,7539.171787071868,2020
523,부산광역시,북구,금곡동,2108054,2632053000,38997.0,18168.0,18907.0,20090.0,8.058190002063142,4839.424236710177,2020
524,부산광역시,북구,화명1동,2108055,2632054100,42593.0,14523.0,20969.0,21624.0,4.983286352073021,8547.170880975269,2020
525,부산광역시,북구,화명2동,2108062,2632054200,15437.0,6190.0,7535.0,7902.0,5.082119163716742,3037.5124043156734,2020
526,부산광역시,북구,화명3동,2108063,2632054300,30381.0,10703.0,14875.0,15506.0,2.479139918747206,12254.653224797637,2020
527,부산광역시,북구,덕천1동,2108056,2632055000,12314.0,6457.0,6068.0,6246.0,1.462290225256705,8421.036937341409,2020
528,부산광역시,북구,덕천2동,2108057,2632056000,12417.0,6700.0,6194.0,6223.0,2.4612588886039206,5044.9792411082735,2020
529,부산광역시,북구,덕천3동,2108058,2632056100,11118.0,5743.0,5427.0,5691.0,0.8037752380224059,13832.225072464942,2020
530,부산광역시,북구,만덕1동,2108059,2632057100,12841.0,5347.0,6307.0,6534.0,4.920803311480169,2609.533278853499,2020
531,부산광역시,북구,만덕2동,2108060,2632057200,27243.0,10673.0,13393.0,13850.0,2.4558689905776574,11093.018440528473,2020
532,부산광역시,북구,만덕3동,2108061,2632057300,19153.0,7472.0,9371.0,9782.0,1.4520941094057789,13189.916463360441,2020
533,부산광역시,해운대구,우1동,2109073,2635051000,23031.0,10962.0,10969.0,12062.0,3.2106336279186745,7173.350394056041,2020
534,부산광역시,해운대구,우2동,2109074,2635052000,31196.0,11922.0,14836.0,16360.0,7.228567638922397,4315.654436436948,2020
535,부산광역시,해운대구,우3동,2109075,2635052500,28674.0,10830.0,13571.0,15103.0,0.8428950157610104,34018.471415579064,2020
536,부산광역시,해운대구,중1동,2109053,2635053000,26523.0,11566.0,12782.0,13741.0,1.5095495713462457,17570.141784973828,2020
537,부산광역시,해운대구,중2동,2109054,2635054000,15863.0,7341.0,7543.0,8320.0,1.4941331624668772,10616.85825499617,2020
538,부산광역시,해운대구,좌1동,2109066,2635055100,18263.0,7670.0,8522.0,9741.0,0.6190695255376272,29500.725276598954,2020
539,부산광역시,해운대구,좌2동,2109067,2635055200,32243.0,13918.0,14888.0,17355.0,1.3816533669755293,23336.533439339175,2020
540,부산광역시,해운대구,좌3동,2109068,2635055300,16329.0,6380.0,7696.0,8633.0,0.7463925647300059,21877.227576492165,2020
541,부산광역시,해운대구,좌4동,2109069,2635055400,23436.0,8516.0,11156.0,12280.0,6.580496631942775,3561.4333249922106,2020
542,부산광역시,해운대구,송정동,2109056,2635056000,9984.0,4992.0,4820.0,5164.0,4.235022598663321,2357.4844684775,2020
543,부산광역시,해운대구,반여1동,2109070,2635057000,35333.0,13176.0,17525.0,17808.0,4.995223169351553,7073.357646318472,2020
544,부산광역시,해운대구,반여2동,2109058,2635058000,13306.0,6997.0,6442.0,6864.0,1.284036435620517,10362.634292047804,2020
545,부산광역시,해운대구,반여3동,2109059,2635059000,9017.0,4708.0,4416.0,4601.0,1.2569647759278493,7173.629820568323,2020
546,부산광역시,해운대구,반여4동,2109071,2635059500,16489.0,6109.0,8118.0,8371.0,0.9787232735064656,16847.4587724117,2020
547,부산광역시,해운대구,반송1동,2109072,2635061000,14394.0,8002.0,7235.0,7159.0,7.664032704910559,1878.1235094126573,2020
548,부산광역시,해운대구,반송2동,2109062,2635062000,24250.0,12177.0,11778.0,12472.0,3.9376784203028246,6158.451100264067,2020
549,부산광역시,해운대구,재송1동,2109064,2635065000,38404.0,14612.0,18954.0,19450.0,2.4882710537701045,15434.009868744874,2020
550,부산광역시,해운대구,재송2동,2109065,2635066000,25434.0,11498.0,12367.0,13067.0,1.801602416706674,14117.432217088888,2020
551,부산광역시,사하구,괴정1동,2110051,2638051000,20127.0,8783.0,9705.0,10422.0,1.1473639346254425,17541.949326279344,2020
552,부산광역시,사하구,괴정2동,2110052,2638052000,14343.0,6298.0,7037.0,7306.0,2.097256601160937,6838.934249657591,2020
553,부산광역시,사하구,괴정3동,2110053,2638053000,12984.0,6594.0,6262.0,6722.0,0.7235353434190585,17945.21873478115,2020
554,부산광역시,사하구,괴정4동,2110054,2638054000,11346.0,5176.0,5491.0,5855.0,0.9832333205528528,11539.478741038156,2020
555,부산광역시,사하구,당리동,2110055,2638055000,27246.0,11439.0,13373.0,13873.0,3.9023175437161415,6982.004845780409,2020
556,부산광역시,사하구,하단1동,2110056,2638056100,21792.0,10231.0,10869.0,10923.0,5.053199513506961,4312.515257264437,2020
557,부산광역시,사하구,하단2동,2110057,2638056200,25446.0,12376.0,12646.0,12800.0,5.81047982767364,4379.328515832382,2020
558,부산광역시,사하구,신평1동,2110058,2638057100,17685.0,8482.0,9059.0,8626.0,1.7802347299946388,9934.083243086297,2020
559,부산광역시,사하구,신평2동,2110059,2638057200,16012.0,6681.0,8010.0,8002.0,2.6953388439243047,5940.625994424943,2020
560,부산광역시,사하구,장림1동,2110060,2638058000,11175.0,5107.0,5788.0,5387.0,2.3833307357238804,4688.816299180507,2020
561,부산광역시,사하구,장림2동,2110061,2638059000,28080.0,11901.0,14265.0,13815.0,2.348969295322241,11954.179246156502,2020
562,부산광역시,사하구,다대1동,2110062,2638060100,39923.0,16975.0,20055.0,19868.0,9.566893266905147,4173.037044126545,2020
563,부산광역시,사하구,다대2동,2110063,2638060200,28094.0,12181.0,13810.0,14284.0,2.340898415876636,12001.375117116802,2020
564,부산광역시,사하구,구평동,2110064,2638061000,11680.0,4614.0,5966.0,5714.0,3.5649712446943536,3276.32376204521,2020
565,부산광역시,사하구,감천1동,2110065,2638062000,19425.0,8448.0,9611.0,9814.0,2.1126787555058497,9194.488253065701,2020
566,부산광역시,사하구,감천2동,2110066,2638063000,6399.0,3568.0,3281.0,3118.0,0.9192463020880213,6961.137603126601,2020
567,부산광역시,금정구,서1동,2111051,2641051000,5911.0,3422.0,3009.0,2902.0,0.34566478130281447,17100.382566373624,2020
568,부산광역시,금정구,서2동,2111052,2641052000,9813.0,5130.0,4892.0,4921.0,0.4275885654416987,22949.631475442235,2020
569,부산광역시,금정구,서3동,2111072,2641053000,11489.0,5905.0,5743.0,5746.0,0.9207871338007227,12477.368088949053,2020
570,부산광역시,금정구,금사회동동,2111073,2641055500,8243.0,4251.0,4353.0,3890.0,5.5290552781257265,1490.8514357979548,2020
571,부산광역시,금정구,부곡1동,2111057,2641057000,8620.0,4536.0,4150.0,4470.0,0.5758774430369084,14968.462655078398,2020
572,부산광역시,금정구,부곡2동,2111058,2641058000,16869.0,7316.0,8089.0,8780.0,1.2972566695488235,13003.594736473327,2020
573,부산광역시,금정구,부곡3동,2111059,2641059000,16190.0,6860.0,7728.0,8462.0,8.527560551417492,1898.5499900447871,2020
574,부산광역시,금정구,부곡4동,2111060,2641059100,13275.0,6181.0,6369.0,6906.0,0.48783876009874255,27211.859913125867,2020
575,부산광역시,금정구,장전1동,2111061,2641060000,17902.0,10382.0,9186.0,8716.0,2.4605468460756286,7275.61843764618,2020
576,부산광역시,금정구,장전2동,2111074,2641061000,27319.0,11846.0,13138.0,14181.0,3.6051587752772596,7577.752244184861,2020
577,부산광역시,금정구,선두구동,2111064,2641063500,2395.0,1289.0,1272.0,1123.0,12.080116077066638,198.25968432097778,2020
578,부산광역시,금정구,청룡노포동,2111067,2641066500,10087.0,4467.0,4941.0,5146.0,10.992895289103235,917.592657322843,2020
579,부산광역시,금정구,남산동,2111068,2641067000,29674.0,14018.0,14531.0,15143.0,3.649496470774214,8130.984709160406,2020
580,부산광역시,금정구,구서1동,2111069,2641068000,19911.0,8008.0,9469.0,10442.0,2.6589369584292726,7488.330980123022,2020
581,부산광역시,금정구,구서2동,2111070,2641069000,33880.0,13462.0,16194.0,17686.0,3.612396924727962,9378.814318017225,2020
582,부산광역시,금정구,금성동,2111071,2641070000,1088.0,488.0,531.0,557.0,8.480454620937921,128.2950087739128,2020
583,부산광역시,강서구,대저1동,2112051,2644051000,6848.0,3877.0,3777.0,3071.0,17.73010125299614,386.2358089377963,2020
584,부산광역시,강서구,대저2동,2112052,2644052000,7119.0,3614.0,3975.0,3144.0,29.24285709648481,243.444064870657,2020
585,부산광역시,강서구,강동동,2112053,2644053000,4499.0,2652.0,2395.0,2104.0,18.503849373955582,243.13859830335645,2020
586,부산광역시,강서구,명지1동,2112059,2644053500,50325.0,18820.0,25227.0,25098.0,12.425895722569477,4050.009844247558,2020
587,부산광역시,강서구,명지2동,2112060,2644054500,30377.0,10134.0,15109.0,15268.0,3.8309960929313456,7929.269376194161,2020
588,부산광역시,강서구,가락동,2112055,2644055000,2474.0,1405.0,1320.0,1154.0,18.957051294484437,130.5055286061188,2020
589,부산광역시,강서구,녹산동,2112056,2644056000,32625.0,15343.0,17507.0,15118.0,57.57043330218362,566.697141721227,2020
590,부산광역시,강서구,가덕도동,2112058,2644058000,3690.0,2296.0,1935.0,1755.0,27.546344591421317,133.95606766457016,2020
591,부산광역시,연제구,거제1동,2113051,2647061000,29710.0,11358.0,14361.0,15349.0,1.2995040851753776,22862.567604772412,2020
592,부산광역시,연제구,거제2동,2113052,2647062000,12587.0,4676.0,6015.0,6572.0,1.8639669983175393,6752.801960207087,2020
593,부산광역시,연제구,거제3동,2113053,2647063000,10209.0,4720.0,4833.0,5376.0,0.5280550174561627,19333.21275722471,2020
594,부산광역시,연제구,거제4동,2113054,2647064000,10774.0,4216.0,5292.0,5482.0,0.5523086163941815,19507.20970159665,2020
595,부산광역시,연제구,연산1동,2113055,2647065000,16447.0,6906.0,8021.0,8426.0,0.775076249926082,21219.847726683056,2020
596,부산광역시,연제구,연산2동,2113056,2647066000,20934.0,9191.0,10038.0,10896.0,1.1586572723250084,18067.465246209515,2020
597,부산광역시,연제구,연산3동,2113057,2647067000,7419.0,3753.0,3525.0,3894.0,0.7995426254568372,9279.055004429541,2020
598,부산광역시,연제구,연산4동,2113058,2647068000,16808.0,8721.0,8062.0,8746.0,0.8282418304983832,20293.58984426809,2020
599,부산광역시,연제구,연산5동,2113059,2647069000,16537.0,9901.0,7867.0,8670.0,0.6983904734431021,23678.730780034428,2020
600,부산광역시,연제구,연산6동,2113060,2647070000,17101.0,8205.0,8264.0,8837.0,1.3600992492558477,12573.347135774457,2020
601,부산광역시,연제구,연산8동,2113062,2647072000,14470.0,6220.0,7077.0,7393.0,0.748080156496597,19342.846985496566,2020
602,부산광역시,연제구,연산9동,2113063,2647073000,36161.0,14716.0,17345.0,18816.0,1.5230198154774894,23742.960946744468,2020
603,부산광역시,수영구,남천1동,2114051,2650066000,14043.0,6269.0,6459.0,7584.0,1.1749105603714003,11952.399164376287,2020
604,부산광역시,수영구,남천2동,2114052,2650067000,12345.0,4932.0,5742.0,6603.0,0.5034300822708491,24521.776577821387,2020
605,부산광역시,수영구,수영동,2114053,2650073000,14924.0,7872.0,7142.0,7782.0,0.7322970817025132,20379.707051820118,2020
606,부산광역시,수영구,망미1동,2114054,2650074000,27921.0,12265.0,13367.0,14554.0,1.870706654035268,14925.375894596895,2020
607,부산광역시,수영구,망미2동,2114055,2650075000,11501.0,5213.0,5661.0,5840.0,0.7595120084157757,15142.617723700383,2020
608,부산광역시,수영구,광안1동,2114056,2650076000,26065.0,13756.0,12200.0,13865.0,0.9459657408566583,27553.851978186613,2020
609,부산광역시,수영구,광안2동,2114057,2650077000,18688.0,9315.0,8686.0,10002.0,0.6655805750997809,28077.742499018063,2020
610,부산광역시,수영구,광안3동,2114058,2650078000,9696.0,5788.0,4615.0,5081.0,0.5656825959908977,17140.354093828297,2020
611,부산광역시,수영구,광안4동,2114059,2650079000,13127.0,5928.0,5925.0,7202.0,1.533640189766746,8559.374022401244,2020
612,부산광역시,수영구,민락동,2114060,2650080000,28584.0,12973.0,13776.0,14808.0,1.5826163830541504,18061.23095025611,2020
613,부산광역시,사상구,삼락동,2115051,2653058000,6002.0,3223.0,3226.0,2776.0,6.701301030650209,895.6469754974792,2020
614,부산광역시,사상구,모라1동,2115052,2653059100,28199.0,12042.0,14144.0,14055.0,1.73272624690807,16274.353811122306,2020
615,부산광역시,사상구,모라3동,2115054,2653059300,11022.0,6872.0,5268.0,5754.0,3.2926301182884554,3347.4759095410795,2020
616,부산광역시,사상구,덕포1동,2115055,2653060000,8892.0,4276.0,4546.0,4346.0,0.5549032162617019,16024.416041240567,2020
617,부산광역시,사상구,덕포2동,2115056,2653061000,13200.0,5770.0,6687.0,6513.0,1.621035991193534,8142.940731551015,2020
618,부산광역시,사상구,괘법동,2115057,2653062000,22045.0,12023.0,11430.0,10615.0,3.4342281550802727,6419.200764919684,2020
619,부산광역시,사상구,감전동,2115065,2653064500,13829.0,7315.0,7331.0,6498.0,3.4992120853848796,3952.0325326262537,2020
620,부산광역시,사상구,주례1동,2115060,2653065000,15551.0,6413.0,7964.0,7587.0,1.321681981421694,11766.067948715054,2020
621,부산광역시,사상구,주례2동,2115061,2653066000,23455.0,11090.0,11716.0,11739.0,2.318218037612232,10117.685057855337,2020
622,부산광역시,사상구,주례3동,2115062,2653066100,13405.0,5709.0,6567.0,6838.0,1.1574786109101598,11581.207526123744,2020
623,부산광역시,사상구,학장동,2115063,2653067000,28998.0,12129.0,14529.0,14469.0,5.503221448887705,5269.277325894453,2020
624,부산광역시,사상구,엄궁동,2115064,2653068000,27988.0,10694.0,13997.0,13991.0,5.062788809069001,5528.17845173888,2020
625,부산광역시,기장군,기장읍,2131011,2671025000,53230.0,25318.0,25975.0,27255.0,39.82330105892304,1336.654636471252,2020
626,부산광역시,기장군,장안읍,2131012,2671025300,8657.0,4676.0,4619.0,4038.0,51.36652623126061,168.53388062538534,2020
627,부산광역시,기장군,일광면,2131031,2671031000,22549.0,9576.0,11245.0,11304.0,36.00158738424574,626.3334935577708,2020
628,부산광역시,기장군,정관읍,2131013,2671025600,82029.0,31205.0,40524.0,41505.0,38.19240235793886,2147.7831960195886,2020
629,부산광역시,기장군,철마면,2131033,2671033000,8080.0,3874.0,4076.0,4004.0,54.22929883502026,148.99694765704933,2020
630,대구광역시,중구,동인동,2201070,2711051700,8525.0,5061.0,4238.0,4287.0,0.9937276565929762,8578.809237561332,2020
631,대구광역시,중구,삼덕동,2201054,2711054500,6736.0,4101.0,3170.0,3566.0,0.6431967516114813,10472.689706724197,2020
632,대구광역시,중구,성내1동,2201056,2711056500,5075.0,3423.0,2436.0,2639.0,0.7745229285358315,6552.420610186257,2020
633,대구광역시,중구,성내2동,2201059,2711057500,4591.0,2925.0,2329.0,2262.0,0.9388822953656142,4889.85682514356,2020
634,대구광역시,중구,성내3동,2201061,2711058500,5158.0,2543.0,2583.0,2575.0,0.7494756697404469,6882.144688948051,2020
635,대구광역시,중구,대신동,2201062,2711059500,8094.0,3387.0,3934.0,4160.0,0.4933540074675079,16406.06922714227,2020
636,대구광역시,중구,남산1동,2201064,2711064000,5097.0,2838.0,2424.0,2673.0,0.3838419443602804,13278.903139402273,2020
637,대구광역시,중구,남산2동,2201065,2711065000,4323.0,2236.0,2061.0,2262.0,0.3738982003260594,11561.970601169278,2020
638,대구광역시,중구,남산3동,2201066,2711066000,7041.0,3074.0,3252.0,3789.0,0.40189457396551564,17519.519934111253,2020
639,대구광역시,중구,남산4동,2201067,2711067000,11859.0,4906.0,5579.0,6280.0,0.45267466811668816,26197.622343963474,2020
640,대구광역시,중구,대봉1동,2201068,2711068000,7654.0,3366.0,3622.0,4032.0,0.5535866744387746,13826.199858874157,2020
641,대구광역시,중구,대봉2동,2201069,2711069000,2394.0,1251.0,1171.0,1223.0,0.2820488321944066,8487.89190642668,2020
642,대구광역시,동구,신암1동,2202051,2714051000,7684.0,4058.0,3827.0,3857.0,0.6232035209403756,12329.840480370392,2020
643,대구광역시,동구,신암2동,2202052,2714052000,10673.0,4540.0,5047.0,5626.0,0.36003615350091045,29644.245157654732,2020
644,대구광역시,동구,신암3동,2202053,2714053000,9821.0,4470.0,4840.0,4981.0,0.6015001782597192,16327.509708167421,2020
645,대구광역시,동구,신암4동,2202054,2714054000,13001.0,7075.0,6582.0,6419.0,1.14198317281232,11384.58105996686,2020
646,대구광역시,동구,신암5동,2202055,2714054100,6572.0,3213.0,3142.0,3430.0,0.5259128925454718,12496.366020218391,2020
647,대구광역시,동구,신천1.2동,2202056,2714055500,13210.0,6150.0,6321.0,6889.0,0.4453488082630598,29662.142920111022,2020
648,대구광역시,동구,신천3동,2202058,2714057000,12460.0,5343.0,6159.0,6301.0,0.7407665053947184,16820.414947569305,2020
649,대구광역시,동구,신천4동,2202059,2714058000,7492.0,4637.0,3757.0,3735.0,0.7874573854678342,9514.165640276455,2020
650,대구광역시,동구,효목1동,2202060,2714059000,14171.0,7107.0,7022.0,7149.0,1.3209610496919124,10727.795496547837,2020
651,대구광역시,동구,효목2동,2202061,2714060000,14038.0,6767.0,6761.0,7277.0,0.7767206609777576,18073.421636973806,2020
652,대구광역시,동구,도평동,2202062,2714061500,4183.0,2069.0,2222.0,1961.0,21.273653286734074,196.6281927988577,2020
653,대구광역시,동구,불로·봉무동,2202063,2714062000,21729.0,8762.0,10682.0,11047.0,7.6066284001204245,2856.587551937728,2020
654,대구광역시,동구,지저동,2202065,2714064000,14949.0,7015.0,7424.0,7525.0,2.2639122084389403,6603.1712467807865,2020
655,대구광역시,동구,동촌동,2202066,2714065500,15919.0,7723.0,7998.0,7921.0,3.2403289819194216,4912.772773636804,2020
656,대구광역시,동구,방촌동,2202068,2714067000,18274.0,7964.0,8816.0,9458.0,1.3289965244202795,13750.22407072982,2020
657,대구광역시,동구,해안동,2202069,2714068500,15214.0,7175.0,7640.0,7574.0,13.255990564156221,1147.7075158108648,2020
658,대구광역시,동구,안심1동,2202073,2714072000,43500.0,20050.0,21336.0,22164.0,3.36664781938377,12920.86441282778,2020
659,대구광역시,동구,안심2동,2202074,2714073000,11343.0,5003.0,5734.0,5609.0,13.279086407774155,854.2003306311279,2020
660,대구광역시,동구,안심3동,2202076,2714074200,21359.0,8186.0,10391.0,10968.0,5.944740601411363,3592.9238014067564,2020
661,대구광역시,동구,안심4동,2202077,2714074700,29482.0,11922.0,14592.0,14890.0,2.6872621463575346,10971.01748705892,2020
662,대구광역시,동구,혁신동,2202078,2714075500,18878.0,8537.0,9330.0,9548.0,16.550304359423617,1140.643675791437,2020
663,대구광역시,동구,공산동,2202071,2714076000,17968.0,8099.0,8820.0,9148.0,83.43539011703741,215.35226208921333,2020
664,대구광역시,서구,내당1동,2203051,2717051000,8634.0,4199.0,4277.0,4357.0,0.5794875344547291,14899.371404294647,2020
665,대구광역시,서구,내당2·3동,2203052,2717052500,10149.0,5132.0,4952.0,5197.0,0.49814578777096813,20373.553785154545,2020
666,대구광역시,서구,내당4동,2203053,2717054000,16963.0,8067.0,8197.0,8766.0,0.7864329982272946,21569.54252712748,2020
667,대구광역시,서구,비산1동,2203054,2717055000,9811.0,4908.0,5001.0,4810.0,0.44066704651664995,22263.974757253163,2020
668,대구광역시,서구,비산2·3동,2203055,2717056500,9650.0,5282.0,4794.0,4856.0,0.5444193240891786,17725.307631474305,2020
669,대구광역시,서구,비산4동,2203056,2717058000,10037.0,4776.0,4945.0,5092.0,0.41005669300425296,24477.10321825158,2020
670,대구광역시,서구,비산5동,2203057,2717059000,6383.0,3457.0,3254.0,3129.0,0.3415095325675877,18690.54708959478,2020
671,대구광역시,서구,비산6동,2203058,2717060000,7848.0,3829.0,3873.0,3975.0,0.27600846336375495,28433.91070098102,2020
672,대구광역시,서구,비산7동,2203059,2717061000,11087.0,6049.0,5885.0,5202.0,2.8505343885434846,3889.4461489605246,2020
673,대구광역시,서구,평리1동,2203060,2717062000,7980.0,3967.0,4055.0,3925.0,0.38472739058400557,20741.95961947648,2020
674,대구광역시,서구,평리2동,2203061,2717063000,8158.0,3644.0,3981.0,4177.0,0.2904668445121591,28085.821683715443,2020
675,대구광역시,서구,평리3동,2203062,2717064000,10134.0,5100.0,5122.0,5012.0,0.7837383171374858,12930.336284964695,2020
676,대구광역시,서구,평리4동,2203063,2717065000,18310.0,8491.0,9092.0,9218.0,0.7357780027418233,24885.22343936502,2020
677,대구광역시,서구,평리5동,2203064,2717066000,1829.0,955.0,966.0,863.0,0.4186432659067443,4368.8747651023305,2020
678,대구광역시,서구,평리6동,2203065,2717066100,5257.0,2563.0,2786.0,2471.0,0.7145627483634568,7356.946625107397,2020
679,대구광역시,서구,상중이동,2203066,2717067500,20568.0,8899.0,10379.0,10189.0,6.743850360721012,3049.8897365511816,2020
680,대구광역시,서구,원대동,2203068,2717069500,7902.0,4119.0,4013.0,3889.0,0.6048242376568858,13064.952606087145,2020
681,대구광역시,남구,이천동,2204051,2720051500,12358.0,5686.0,5830.0,6528.0,1.081566076581418,11426.024047518948,2020
682,대구광역시,남구,봉덕1동,2204053,2720053000,9285.0,5254.0,4450.0,4835.0,0.5259931908106991,17652.319768035934,2020
683,대구광역시,남구,봉덕2동,2204054,2720054000,12072.0,5316.0,5778.0,6294.0,3.256962781960629,3706.5207090677554,2020
684,대구광역시,남구,봉덕3동,2204055,2720055000,17249.0,8568.0,8194.0,9055.0,2.6557755117585704,6494.901366335085,2020
685,대구광역시,남구,대명1동,2204056,2720056000,11644.0,5840.0,5679.0,5965.0,0.4780145897369493,24359.089136604962,2020
686,대구광역시,남구,대명2동,2204057,2720057100,10805.0,6325.0,5090.0,5715.0,0.8591902423294618,12575.794588524617,2020
687,대구광역시,남구,대명3동,2204058,2720058600,11062.0,6207.0,5515.0,5547.0,0.9904683086994323,11168.454258294576,2020
688,대구광역시,남구,대명4동,2204059,2720059000,11254.0,5982.0,5500.0,5754.0,0.730037573090784,15415.644913115322,2020
689,대구광역시,남구,대명5동,2204060,2720060000,7400.0,4161.0,3544.0,3856.0,0.881114396700899,8398.455442003164,2020
690,대구광역시,남구,대명6동,2204061,2720061000,9643.0,5135.0,4613.0,5030.0,1.81687651331371,5307.460319585845,2020
691,대구광역시,남구,대명9동,2204064,2720064000,16002.0,8472.0,7784.0,8218.0,3.089952423431882,5178.720513187463,2020
692,대구광역시,남구,대명10동,2204065,2720065000,9346.0,5031.0,4420.0,4926.0,0.5296648871987523,17645.11906656367,2020
693,대구광역시,남구,대명11동,2204066,2720066000,8512.0,4605.0,4074.0,4438.0,0.903315175078068,9423.067645536188,2020
694,대구광역시,북구,고성동,2205051,2723051000,4971.0,2310.0,2401.0,2570.0,0.527718011864706,9419.803547039897,2020
695,대구광역시,북구,칠성동,2205052,2723052600,23524.0,10329.0,11338.0,12186.0,1.355337360884761,17356.564261346408,2020
696,대구광역시,북구,침산1동,2205055,2723055000,4256.0,2116.0,2273.0,1983.0,1.5722955936865943,2706.870143940853,2020
697,대구광역시,북구,침산2동,2205056,2723056000,19399.0,7113.0,9383.0,10016.0,0.7757415822389595,25007.03899874782,2020
698,대구광역시,북구,침산3동,2205057,2723057000,20393.0,7595.0,9881.0,10512.0,1.0352459744624285,19698.700118674173,2020
699,대구광역시,북구,산격1동,2205061,2723061000,9572.0,5311.0,4747.0,4825.0,0.9459109634861566,10119.345656722677,2020
700,대구광역시,북구,산격2동,2205062,2723062000,11140.0,4699.0,5488.0,5652.0,2.2246447052579947,5007.541192384732,2020
701,대구광역시,북구,산격3동,2205063,2723063000,9175.0,5752.0,4733.0,4442.0,1.1892621104180143,7714.867832436934,2020
702,대구광역시,북구,산격4동,2205064,2723063100,8649.0,4462.0,4503.0,4146.0,0.7426898424773511,11645.50732395907,2020
703,대구광역시,북구,대현동,2205084,2723064500,18533.0,9266.0,9347.0,9186.0,0.8620849599683121,21497.88113770274,2020
704,대구광역시,북구,복현1동,2205065,2723067100,7667.0,4827.0,4200.0,3467.0,0.45779598510014285,16747.634862553117,2020
705,대구광역시,북구,복현2동,2205066,2723067200,28772.0,11053.0,14246.0,14526.0,1.7909291096613855,16065.404177522123,2020
706,대구광역시,북구,검단동,2205070,2723068000,6761.0,3198.0,3377.0,3384.0,3.8378650633182168,1761.6565169580094,2020
707,대구광역시,북구,무태조야동,2205071,2723069500,36690.0,15048.0,18705.0,17985.0,22.88909854150624,1602.9464827314068,2020
708,대구광역시,북구,관문동,2205075,2723071500,37371.0,14903.0,18639.0,18732.0,14.683559116950041,2545.0913979609068,2020
709,대구광역시,북구,태전1동,2205078,2723072500,22376.0,9976.0,11218.0,11158.0,2.4313983718093755,9202.934516793493,2020
710,대구광역시,북구,태전2동,2205074,2723073500,25104.0,10684.0,12299.0,12805.0,2.0191488837595095,12432.961334311398,2020
711,대구광역시,북구,구암동,2205079,2723074500,36509.0,13570.0,18035.0,18474.0,4.157854453618111,8780.730640590447,2020
712,대구광역시,북구,관음동,2205077,2723075000,17166.0,7527.0,8615.0,8551.0,2.991684103629534,5737.905275217419,2020
713,대구광역시,북구,읍내동,2205076,2723077000,26950.0,11302.0,13418.0,13532.0,5.90810286779647,4561.53195078871,2020
714,대구광역시,북구,동천동,2205082,2723078000,29099.0,10623.0,14151.0,14948.0,1.1168973856655287,26053.422967465092,2020
715,대구광역시,북구,노원동,2205081,2723079000,12100.0,5972.0,6293.0,5807.0,3.028821655588437,3994.9529473531256,2020
716,대구광역시,북구,국우동,2205083,2723080000,24086.0,9858.0,11907.0,12179.0,17.130088273572518,1406.0639744138814,2020
717,대구광역시,수성구,범어1동,2206051,2726051000,16384.0,6304.0,7813.0,8571.0,1.1630467377710922,14087.13808990938,2020
